gene,p,mean
ERGIC1,0.004674379371488697,-0.31191982804606666
GLYR1,0.004674379371488697,-0.25055275504727575
NT5C3A,0.004700445826766014,0.29558750616286333
CACUL1,0.0047110996259790636,-0.43366495247335757
CCND3,0.0047110996259790636,-0.30439477703042095
MIF4GD,0.0047110996259790636,-0.2349532954751379
RPL37A,0.0047110996259790636,0.4005453042515558
SYNC,0.0047480808114661165,-0.35496305000844114
LIN28A,0.0047480808114661165,-0.33035809534328675
SRSF1,0.0047480808114661165,-0.2886401884914469
SOX17,0.0047480808114661165,0.2814308554121726
MOV10L1,0.0047480808114661165,0.4276594419589175
MAST2,0.004759081458994489,-0.2900574653403216
ITGA11,0.004785309230264353,0.30173933649376794
SRF,0.004822832465077572,-0.3294795929221099
PRKAB1,0.004822832465077572,-0.31247762149850655
PPTC7,0.004860590690203591,-0.36749977310213755
TLE3,0.004871868026155326,-0.2949042971992186
LETM1,0.004876932540517268,-0.3313094923060578
CYTH3,0.004895472748942065,-0.31918143842018265
NUP98,0.004898647393741957,-0.3835869775949111
IL2RA,0.004898647393741957,0.3273911275176624
SERPINA7,0.004903959658340551,-0.3298027951535795
MGMT,0.0049157036307596455,0.31557453839849914
SNHG12,0.004936942003435006,0.36944926028202785
ASB12,0.004936957703985496,-0.28789732039897553
CARD16,0.004975538790890173,0.3327357105562559
UPF1,0.004975538790890173,-0.23612710211103563
COX6A2,0.0050143923244053284,0.20023824301994703
SASH3,0.0050143923244053284,0.3194073813588382
PTP4A3,0.0050143923244053284,0.337927238575624
KLK15,0.0050143923244053284,0.36942787638440305
CPXM1,0.0050143923244053284,0.42459108095439957
TLE4,0.005035337336331232,0.3258566141127963
SMIM29,0.005042167634006094,0.32230000927150315
BPTF,0.005044814684076564,0.2930107253158631
PLEKHM2,0.0050535039903455954,-0.2648688440262901
NOM1,0.005053519982840381,-0.33034800637426054
TBRG4,0.005053519982840381,-0.25765516714870573
UBXN10,0.0050929073621088896,0.3115758325734552
MAP3K3,0.005092923452892169,0.41342885026657916
ME2,0.005092923452892169,-0.3576449835990383
PRP4K,0.005092923452892169,-0.3006818294841431
BEND5,0.005116492787986338,0.3067919486837822
PLK4,0.005124251081429497,-0.28032661178756607
IGFBP2,0.005132604429672159,0.293273941399012
MARCHF1,0.005132604429672159,0.3317874498740989
LAMB1,0.005132604429672159,0.354725682526963
CSGALNACT1,0.005132604429672159,0.35766920005766034
DUSP4,0.005132604429672159,0.36062419800384404
ZNF580,0.005151308622457498,0.3002527336038308
ARMCX2,0.00515587651307378,0.2928050461542894
MYCT1,0.005172564616733754,0.24175067759769214
GALNT7,0.005172564616733754,0.2321111607177909
PPP2R2D,0.005172564616733754,-0.2833103414167476
RAD51,0.005212789337507526,-0.26709983416603034
PDS5B,0.0052128057260995226,-0.3314036270769717
FCGR2B,0.0052128057260995226,0.36775103003575377
SEPHS2,0.005239408447382758,-0.27257024891002246
MYO1E,0.005249611035958894,-0.30656150469808785
CPPED1,0.005253329478288366,-0.3878241512885417
CSPP1,0.005253329478288366,-0.2770153154520771
ATG13,0.005253329478288366,-0.27170335344823304
LARP4B,0.005253329478288366,-0.25582720497052347
CREM,0.005253329478288366,0.3295594194483713
FGFR3,0.005294137602342771,-0.34399196254699094
WSB2,0.005320451937373715,-0.3216406291401819
TMEM51-AS1,0.005335215145007166,0.38797134524005544
AKR1B10,0.005335231835855919,-0.3026724711555522
STK11,0.005335231835855919,-0.2876668084979509
TFF3,0.005335231835855919,0.2644152827089559
AXDND1,0.005364667622588856,0.32414457519443113
RUVBL2,0.005418251834885951,-0.2862861548807518
DSTN,0.005460231700314134,0.2832061929504273
TM4SF18,0.005460231700314134,0.30318124408466585
FPR1,0.005460231700314134,0.38453468935673896
ITGB5,0.005460248697910155,-0.2487338128029281
NFAT5,0.005460248697910155,0.31846165218745626
SCAF4,0.005486052696679608,-0.29112079551591763
ITIH4,0.005502487816303479,0.3963441597269218
TAFA5,0.005502504917153805,0.3356158576976447
LCP1,0.005502504917153805,0.279817894144077
CES2,0.005523726359959568,-0.3850641134296962
CAPS2,0.005533539662531136,0.3195907347594731
CAMKV,0.005536535893826972,-0.30461776984734923
ATG101,0.0055450560630318614,-0.2995955600099933
MGRN1,0.0055450560630318614,-0.2572520400851445
POMGNT1,0.005587903925010808,-0.31539589023112
HCK,0.005587903925010808,0.33096690942861723
GLMP,0.005587903925010808,0.38434905069371084
S100A13,0.005587903925010808,0.3995744284926129
SLCO1B3,0.005587903925010808,0.6225547711788133
CACNA2D4,0.005589267214313687,-0.31736006081202045
LY9,0.005631015474025163,0.29072397343419415
TSHZ2,0.005631050301297245,0.3693957533371799
OR51E2,0.005631050301297245,0.4072750897784986
LSP1,0.005652162101039002,0.29200111749514934
B2M,0.005656180487377367,0.2938894475981043
XYLT1,0.005658717726377558,0.3160678598433988
LIMK1,0.005674496998864848,0.3177794459717769
ANXA2R,0.005674496998864848,0.33898386368435013
TUBB,0.005718245833481228,-0.32059799116268434
CDK6,0.005718245833481228,-0.28588615914650223
HMGB3,0.005718245833481228,-0.2753317588594582
ADGRG6,0.005718245833481228,0.3188582677506957
MAP2K2,0.005723796167879916,-0.2663455328575771
SH3BP5L,0.0057622986297348475,-0.3151321018891633
TRAF4,0.005803068994316213,-0.27726317589103155
TATDN2,0.005806657221061817,-0.2594929723649183
TMT1B,0.005851323449772707,-0.29679631810069385
RIPK2,0.005851323449772707,0.4464879823218932
GIMAP7,0.0058675755121446,0.27893732757363104
GLIPR1,0.005891801122341881,0.30518140373553393
BMPR1A,0.0058962991670793215,-0.32835912112675447
SOD3,0.005909052619877487,0.2811798932669809
TSHZ1,0.005910218060893257,-0.2781738666734751
FHDC1,0.005941568071683516,-0.23354878398565823
OAS3,0.0059415862331213916,0.35844563663153367
APOL3,0.0059415862331213916,0.33191899790014767
FOXN1,0.0059415862331213916,0.2939417134756523
N4BP2,0.0059415862331213916,0.30878435600331217
UBR7,0.0059415862331213916,-0.20440708524487097
SIKE1,0.0059415862331213916,-0.34734639031970993
IL27RA,0.0059415862331213916,0.27555061352245047
DCTPP1,0.005987168246658002,-0.2926944174558728
ZNF57,0.005987186516993293,-0.3209261800714748
AUTS2,0.005987186516993293,-0.2616771023461332
REC8,0.005987186516993293,0.2503584455479588
LINC00174,0.005987186516993293,0.2958942606537328
EXOC3L1,0.005987186516993293,0.29659453275286757
CMTM3,0.005987186516993293,0.33332299620845074
ZDHHC4,0.005987186516993293,0.3701368716996076
RASGEF1C,0.006033065137291015,0.29219856193744653
ISLR,0.006033101896770651,0.35800243242855123
SUCLG2,0.006033101896770651,-0.30689681831518906
ELMOD1,0.006033101896770651,-0.37508182996335615
NUBPL,0.006033101896770651,-0.31510252474653416
UGT2A3,0.006056141467692874,-0.4691275174980142
XDH,0.006056159902323671,0.27953930693300394
IL10RB,0.006061050100556556,0.3163292507056601
SAMD9,0.006062151792253417,0.2898840583123113
FCGRT,0.00607595193664492,-0.28418335966991004
ZNF285,0.006078289878517372,-0.29775630110270873
BEND7,0.00607933425953697,-0.3922213958339809
FIP1L1,0.006106523837725717,-0.3156113413422837
WRNIP1,0.006109457523622204,-0.2917271477607301
FAM219B,0.00612586690124262,-0.30362217516805334
MAD2L2,0.0061258855014101445,0.3067176879113795
RASSF4,0.0061258855014101445,0.32709773321401986
MYCBP2,0.0061258855014101445,0.32275552013807274
CUL4B,0.0061258855014101445,-0.3030794789735504
LMO4,0.0061258855014101445,0.2723443476295314
KLF13,0.00614578534164838,-0.2910430080894965
PHKA2,0.006151509392816068,-0.369116710313408
EMG1,0.006165161785329525,-0.28530946959519365
PSMG3,0.006172738816405645,-0.27432691699016887
PIH1D1,0.006172757527569028,-0.30673756463514834
ZNF518B,0.006187085450395415,-0.3037236296624496
CRACDL,0.00619162736690329,-0.2907532340171566
TREML1,0.006213592985066902,0.3176381138638203
CXCR5,0.0062199522522798706,0.24141416293700926
CAPN12,0.0062199522522798706,0.40071620985009493
NOTCH4,0.0062199522522798706,0.3127731536163064
TBC1D24,0.0062199522522798706,-0.3076178927751724
CLEC2D,0.0062199522522798706,0.308476671640061
ANO10,0.006267452664180712,-0.28096135920673926
PPFIA1,0.006267471598922715,-0.294958961143115
MGC16025,0.006267471598922715,0.5495765056125111
NEK2,0.006282675030802076,-0.286803283684471
SMR3A,0.006291334618055087,0.7251047054254207
NINL,0.006315317500017825,0.32318909046137917
KRT81,0.006315317500017825,0.3872415922709897
BCL2L2,0.006339344411082776,-0.29110551189634115
RBM42,0.0063634918972519505,-0.24803406210898626
SERPINA12,0.0063634918972519505,0.32640169289004717
KLHDC4,0.0063634918972519505,-0.266647721023567
SAFB,0.0063634918972519505,-0.24085568010226704
UBAC1,0.006411977467404556,-0.23806610829594463
TYMP,0.006411996741504613,0.3419241479152696
ANKMY2,0.006411996741504613,-0.4228035921749305
CYP1B1,0.006411996741504613,-0.3934594184985901
SAMM50,0.006411996741504613,-0.2889121665253632
MNDA,0.006411996741504613,0.5046525455847551
RCBTB1,0.006429421248689942,0.3030618493063838
EXPH5,0.006436354362305181,-0.26171559323393834
LYN,0.006460833992874377,0.39450605813381723
GLB1,0.006460833992874377,0.2896312928695202
ZNF721,0.006460833992874377,0.4977490521748832
AFAP1-AS1,0.006460833992874377,-0.30986036475358725
DHX30,0.006460833992874377,-0.24839612050570398
CMIP,0.006510005620704941,0.21312400013911803
CRYM,0.006510005620704941,0.2838351358039284
HRAS,0.006510005620704941,-0.3395019716100457
CDX1,0.006559493985328625,-0.2783257115728791
CEMIP,0.006559513603611327,0.4978639551498309
P3H3,0.006559513603611327,0.36214154398389736
SELENOM,0.006567265439305812,0.3052888556332496
USP6,0.006576573128846542,0.3060762143307135
FAF1,0.006609359929505876,-0.36016268841389965
RTP4,0.006614311286769181,0.31705500379334867
PRRT3,0.006634390802648957,0.2533162388211766
SYNE2,0.0066595465956243004,-0.3024553688726195
SSBP4,0.0066595465956243004,-0.28065505892588366
VSIG4,0.006684748274142884,0.40459803567450975
GFOD2,0.006691817032479899,-0.31109598950595785
APTX,0.006710035673921714,-0.33938306627036635
RNF141,0.006710075608551602,0.2065488800798323
TRAPPC2,0.006710075608551602,-0.31679847403843553
GCHFR,0.006710075608551602,-0.3958696230275222
CHTF8,0.006760948984247985,-0.4611405375319653
PGAP2,0.006776001523579222,-0.2902733644336234
ZNF546,0.006777023819631205,0.30975285824687016
TMEM88,0.006812148545322185,0.3133103562668181
SHMT1,0.006812168748074655,-0.2999678944584231
IDH3B,0.006812168748074655,-0.28975133345282666
RALA,0.006812168748074655,-0.2790236843042798
DBR1,0.006812168748074655,-0.2675987507407955
S100A11,0.006812168748074655,0.33874361712076395
CYP7B1,0.006812168748074655,0.3756117000495222
TMEM68,0.006818219922765058,0.3126625568062525
PRKCSH,0.0068360912825172985,-0.3042014037349282
TESC,0.006837888899089173,0.3172048354514095
TOP2B,0.006863736934819628,-0.2809026157583097
KIF7,0.006863736934819628,-0.23899925874636024
APOL2,0.006863736934819628,0.44418413264626505
C1orf35,0.0069156147080222585,-0.26813552790513706
NPAP1,0.00691563514835685,0.25473898854833193
VIRMA,0.006915655588723394,-0.3281404789074799
CLN3,0.006915655588723394,-0.29361101017193086
MEX3D,0.006915655588723394,0.22700150998555757
CHMP4A,0.006936076924877603,-0.34028091183943954
GTPBP10,0.006941726482161949,0.32000664263377354
ADAP2,0.006958338109187069,0.29707354948013065
HAPLN3,0.006967906203505165,0.36522567056200433
MLLT11,0.006967926763504605,0.36580501014107136
ARHGAP28,0.006967926763504605,0.3391613698956669
NPBWR1,0.006967926763504605,0.22721604178560467
MATK,0.006967926763504605,-0.35917493519597327
SOWAHA,0.006967926763504605,-0.3466730470057765
EPS8L2,0.006967926763504605,-0.3604309338446896
RBM23,0.006967926763504605,-0.25824324595785475
SLX9,0.006994174570586304,-0.243668488133168
CYP51A1,0.007013840841084323,-0.2836831477399154
FOXM1,0.007020552522385594,-0.3386519961708229
RTN2,0.007020552522385594,0.3528262706412139
PRDM1,0.007073534938117946,0.600637884406964
RBSN,0.007073534938117946,0.31055937665273453
GPNMB,0.007073534938117946,0.3529878722488216
IL6R,0.0070798123970824195,-0.27301586340473993
CBFA2T2,0.007111904589528221,0.32239328192784444
TRMT112,0.0071171177230786925,0.2911256375107813
ESRRA,0.007126876093007932,-0.32494609547908637
GSE1,0.007126876093007932,-0.32279994887159874
RBM39,0.007126876093007932,0.3748482995221446
IVNS1ABP,0.007126876093007932,0.40215451530428786
NEUROG1,0.007180578078941844,0.21994182128151718
COL12A1,0.007180578078941844,0.3486613318014405
MET,0.007206119094294384,0.32594669767881457
ZNF35,0.00720754393468416,-0.2475961962697215
SPINK4,0.007234642997411366,0.2755516204794293
DTL,0.007234642997411366,-0.2872859016989301
PPP1R16A,0.007234642997411366,-0.34532952897131786
TCEA3,0.007234642997411366,-0.3092637406874309
ITGA7,0.007261790987799386,0.35377307539063435
DDX54,0.007286768485854097,-0.3102969275906723
ZNF347,0.0072890729595387685,-0.295703139780134
CSTPP1,0.0072890729595387685,0.31473261589619206
SLC49A3,0.0072890729595387685,0.31744211265588385
KANK3,0.0072890729595387685,0.32150530152029716
F13A1,0.007316404143192356,0.33585903414274787
PPP1R26,0.007343870086102066,-0.2928689249366583
UNC119,0.007385173929167931,-0.3296644694845192
COPZ2,0.007399036507560165,0.332406665654004
CHCHD5,0.007399036507560165,0.2309176069665972
IQCB1,0.007399036507560165,0.4126218748585628
ATRN,0.007399036507560165,-0.36475268194540933
CNOT6,0.007399036507560165,-0.31823879843416547
AVPI1,0.0074327285910424975,-0.3021168974001795
MBTPS1,0.007447671677227041,-0.31633472749748714
IRAK3,0.007454531040638835,0.32354421134216027
TMC8,0.007454574364077816,0.3139643130090581
B9D1,0.007454574364077816,0.3694344494260589
SHKBP1,0.007482461527668361,0.27288290053092534
GSPT1,0.007510464018590525,-0.25327398040948224
REXO5,0.0075104858055505975,-0.24327846166613015
FOXJ2,0.0075351626525831895,-0.2784616881117364
MAP10,0.007558372331299323,-0.33488924104953444
NCOA7,0.007566772991629762,0.4261852991937044
HELZ2,0.007566772991629762,0.3892788464984812
PRSS23,0.007566772991629762,0.34121809446269247
DNAJC17,0.007566772991629762,-0.3134879634537166
FDCSP,0.007566772991629762,0.220022380757367
CIAO2B,0.007595036190601297,-0.3245691637933973
GMPR,0.007623416052635825,0.280741609477994
RGS16,0.007623438091747035,0.5693668277751027
PAH,0.0076518467327827515,-0.3240076811054778
RHOT2,0.007680483285139294,-0.28938470724971277
SMARCA4,0.007680483285139294,-0.2519337136319892
GID4,0.007680483285139294,0.301447527403215
GREM1,0.007680483285139294,0.3312843983016781
OSCP1,0.0077013560828839474,0.25575949976353113
DDC,0.007737799293494364,-0.4370138317673589
SPG7,0.007737910760873214,-0.27036119780144585
IFIT3,0.007737910760873214,0.29565141618636864
RDH16,0.00779338613321451,0.31702394924692157
P2RY8,0.007795722717869819,0.24367461184652203
NFE2,0.007824616166325994,0.3833966486576625
OTUD6B,0.007824751080836575,-0.32533988082462806
ZCCHC14,0.007853921364928922,-0.29125070727951696
TBX5,0.007853921364928922,-0.28541931268787585
TFCP2,0.007853921364928922,-0.28018528517774477
DPCD,0.007853921364928922,0.2974354384700683
IL18RAP,0.007853921364928922,0.3604279987397282
CD3D,0.007883143775384786,0.30831931698280113
SELENOW,0.007912508920753515,0.23851566486180503
DUSP15,0.007912508920753515,0.21239811202037556
NNMT,0.007912508920753515,0.3620205904788267
CCDC150,0.007912508920753515,-0.20972598489940075
CLVS1,0.007912508920753515,-0.19892173941934324
CTCF,0.007914039976300684,-0.32151025634084107
ADCY7,0.00792730069974697,0.2921933731998626
JAKMIP2,0.007964765959803744,-0.2793663029212891
TTF2,0.007971487613974013,-0.4459384233075941
TXLNA,0.007971487613974013,-0.24080821863733903
MELTF,0.007971487613974013,0.24780763858320506
KIFC1,0.008001101461868812,-0.2581039867741273
EMC1,0.008002751872050311,-0.27181543635619476
LAMA4,0.008010630746741139,0.3020325294913297
GRB2,0.008030859683172508,-0.33912942060270274
GARIN3,0.008030859683172508,0.2593027688138559
GNLY,0.008030859683172508,0.3433314582307379
LEF1,0.008090627376906863,0.3226417121464477
LINC00311,0.008090627376906863,0.3150634700954407
MSRB3,0.008090627376906863,-0.2832467967129336
DCAF10,0.008090627376906863,-0.31283244644882807
CPLANE1,0.008090846402893067,-0.2953987098276373
ITGB4,0.008150792953734708,0.2527270696901538
FOXO3,0.008174594519744421,-0.316129943414803
GSR,0.008210152804827913,-0.29656055099303147
TTC38,0.008211358682237374,-0.3003949407184364
AFAP1L2,0.008211358682237374,0.26857436293074705
NFATC1,0.008211358682237374,0.3345918002062944
VPS36,0.008211358682237374,0.3387098745158244
SCN3B,0.008211358682237374,0.34099929739441026
VPS29,0.008272326841043788,0.37995334544474546
GLB1L,0.008272326841043788,0.34492971667317573
BRWD1,0.008272326841043788,-0.32842781746248273
UGDH,0.008272326841043788,-0.28096334748645896
MVB12B,0.008278231124449944,-0.2820409194701252
ADGRV1,0.008325534419897508,-0.2831679872430854
FCN3,0.008333699718854087,0.31383018579429994
HYAL1,0.008333699718854087,0.3204635801625707
LINC00612,0.008333699718854087,0.36571751579133926
CEBPB,0.008333699718854087,0.47542057176163643
TNFSF12,0.008389586538787295,0.2838064868385243
WDR48,0.008395479614463382,-0.3015697176301604
NXF3,0.008395479614463382,0.3770958705922993
PTH2,0.008426499113753294,0.23846590046247557
ADH1C,0.008457644968149184,-0.29842445781465754
IL18BP,0.008457668836785255,0.3958002133212215
BMP2K,0.008457668836785255,-0.3066594819631071
GPR4,0.008457668836785255,0.3291424312232363
CCNT2,0.008500140768307449,-0.3053443745323056
PCNX2,0.008520269704875195,0.3295157373657032
SLC39A6,0.008551677090716893,0.2652908604197197
RTN4IP1,0.00858328454795398,-0.29999117489422616
CMTM8,0.00858328454795398,-0.2847613815588648
DAND5,0.00858328454795398,-0.2521450633390801
TOPBP1,0.00858328454795398,-0.19544414044584102
ETS1,0.00858328454795398,0.2548682892726804
AMZ2,0.00858328454795398,0.31388325669766526
TCFL5,0.008612451810537835,-0.24453015375385573
BAG2,0.008614923733395676,0.3161225517631073
DCBLD2,0.008622736270210842,-0.3279660703423744
WDR82,0.008646715705430892,-0.3123431975259762
KLK12,0.008646715705430892,0.2988881517685712
SOCS1,0.008646715705430892,0.32923208422110617
ADIRF,0.008673807724842953,-0.2979608787082781
APOA1,0.008710541114515028,-0.6629822094297588
APOL5,0.008710565526926842,0.23331418466879056
HSH2D,0.008742525768825926,0.36924110002526916
PPARGC1A,0.008774836372297496,-0.38133233633266894
MAP4,0.008774836372297496,-0.30983536633397035
SPATA32,0.008774836372297496,0.33628392360444304
AHDC1,0.008904650625396358,0.2609658789663429
PTPRC,0.008926292826445923,0.2545953412811891
