gene,mean,count,downregulated
ZSWIM4,5.25515393464499e-07,1,0
RDH13,5.309684586221621e-07,1,1
ZDHHC11,5.344863057078343e-07,1,1
AKR1C2,5.350743463872451e-07,1,0
ADAT1,5.350995376962962e-07,1,1
ZNF850,5.37538945113895e-07,1,1
EEA1,5.388282172266154e-07,1,1
DHX9,5.402379931027887e-07,1,1
LCE5A,5.402379931027887e-07,1,0
INMT,5.421781760141397e-07,1,0
INMT-MINDY4,5.421781760141397e-07,1,0
PHF13,5.426614871098322e-07,1,0
LOC344967,5.43165558875977e-07,1,1
ZNF540,5.450543196990391e-07,1,1
CRYGC,5.491330381370701e-07,1,1
BMX,5.498776876907957e-07,1,1
DUOX1,5.498776876907957e-07,1,0
GLIS3,5.498776876907957e-07,1,0
KCND1,5.498776876907957e-07,1,0
MIR4640,5.498776876907957e-07,1,1
POGLUT3,5.498776876907957e-07,1,0
PRRG1,5.498776876907957e-07,1,0
RPS24,5.498776876907957e-07,1,0
UBAP2L,5.498776876907957e-07,1,0
VILL,5.498776876907957e-07,1,1
ARHGAP30,5.531729658422774e-07,1,0
GDPD3,5.531729658422774e-07,1,1
AZGP1,5.535996432733948e-07,1,0
UPK3A,5.554412692144818e-07,1,0
LYZ,5.557029933030376e-07,1,0
MAB21L3,5.557029933030376e-07,1,1
NDUFA12,5.557029933030376e-07,1,1
WFDC3,5.597399932235389e-07,1,0
MRPL55,5.605360802596338e-07,1,0
ZNF776,5.617164244435145e-07,1,1
ZBTB14,5.630337983563555e-07,1,1
FAM162B,5.644479379289813e-07,1,0
NDUFAB1,5.644479379289813e-07,1,1
PPM1H,5.644479379289813e-07,1,0
BRD7P3,5.683999129293365e-07,1,1
VANGL1,5.719918177595323e-07,1,0
MEMO1,5.72425293357938e-07,1,0
PLEKHA4,5.728719226605922e-07,1,0
PGAP1,5.753270952218331e-07,1,1
TMEM30A,5.753270952218331e-07,1,0
TRIM21,5.753270952218331e-07,1,0
ARL14,5.759115790142114e-07,1,1
CCDC158,5.759115790142114e-07,1,1
GSEC,5.759115790142114e-07,1,0
GSS,5.765757867213247e-07,1,1
MAGIX,5.779972052195097e-07,1,1
GALR3,5.799591008981848e-07,1,0
TMEM18,5.799591008981848e-07,1,1
ACSL3,5.812218519038516e-07,1,0
KGD4,5.836674762419594e-07,1,1
AKAP7,5.860648737892097e-07,1,1
DIP2C,5.861375929970115e-07,1,1
ZNF790,5.904657436603034e-07,1,1
PA2G4,5.932438879214962e-07,1,0
LBX1,5.938143344737316e-07,1,0
ABCA4,5.961025237320472e-07,1,1
LAMTOR3,5.96491723781787e-07,1,1
PDCD6IP,5.96491723781787e-07,1,1
PHB1,5.96491723781787e-07,1,1
SPINK4,5.96491723781787e-07,1,0
STARD7,5.96491723781787e-07,1,1
ENTREP3,5.971007689842465e-07,1,0
SLC25A3,5.995130278538318e-07,1,1
ELAVL2,5.995499336733846e-07,1,1
MMP25,5.995499336733846e-07,1,0
RNF7,5.995499336733846e-07,1,1
ROPN1,5.995499336733846e-07,1,1
SOCS4,6.015117489311488e-07,1,0
SRGAP1,6.022207866373328e-07,1,1
TRIOBP,6.111670639637886e-07,1,1
TIMM17B,6.116140806493202e-07,1,1
ATP5PF,6.179938394603568e-07,1,1
DLK1,6.179938394603568e-07,1,0
KIF26B,6.179938394603568e-07,1,0
SNPH,6.179938394603568e-07,1,0
NDUFV1,6.180622824216021e-07,1,1
DIMT1,6.191834517505841e-07,1,0
RPS6KA5,6.196984383565997e-07,1,1
GRIN2D,6.224882235513553e-07,1,0
HES7,6.224882235513553e-07,1,0
MAGI1-IT1,6.259681809956131e-07,1,1
CD28,6.296219417932782e-07,1,0
C3orf36,6.296751045735068e-07,1,0
IL10,6.296751045735068e-07,1,0
OLR1,6.296751045735068e-07,1,0
SLC2A7,6.296751045735068e-07,1,1
GSTO1,6.341463261185919e-07,1,0
SLC35B2,6.345607807692711e-07,1,0
RBMX2,6.373210955436104e-07,1,1
GSDME,6.380151258894872e-07,1,0
CD46,6.401588285753748e-07,1,1
CDYL2,6.401588285753748e-07,1,0
DAP,6.401588285753748e-07,1,0
FAM120B,6.401588285753748e-07,1,1
PEX1,6.401588285753748e-07,1,1
SYNC,6.401588285753748e-07,1,1
IFT88,6.419955328479022e-07,1,1
MCM3,6.422215033270828e-07,1,0
NOSIP,6.436855056223653e-07,1,1
LINC00543,6.453512382274866e-07,1,1
DOCK5,6.456334756627338e-07,1,1
LINC00705,6.496238342494759e-07,1,1
BICDL2,6.496635848800357e-07,1,1
PRKCB,6.496635848800357e-07,1,0
PDCD1,6.524724540385834e-07,1,0
DRD4,6.524943131482311e-07,1,0
TNXB,6.524943131482311e-07,1,0
ZFP36L1,6.524943131482311e-07,1,0
POLR2G,6.554508560608786e-07,1,0
DCLRE1B,6.569799112387416e-07,1,0
APOB,6.586724433918129e-07,1,1
LOC101929141,6.586724433918129e-07,1,0
MED4,6.586724433918129e-07,1,1
MS4A14,6.586724433918129e-07,1,0
PTPRS,6.586724433918129e-07,1,0
REV1,6.586724433918129e-07,1,1
USO1,6.586724433918129e-07,1,0
UTP11,6.586724433918129e-07,1,0
C1QA,6.588035138411073e-07,1,0
TNF,6.619118890492784e-07,1,0
SLC4A5,6.620859489187769e-07,1,0
EEF1E1,6.640922630351437e-07,1,0
DDX55,6.680153635634237e-07,1,1
PODXL2,6.680153635634237e-07,1,1
GGT5,6.682220185129773e-07,1,0
ICMT,6.704446316218728e-07,1,1
PLTP,6.705472702132876e-07,1,0
ARHGEF10L,6.728481170131687e-07,1,1
CTPS1,6.761696150169818e-07,1,0
FAM177A1,6.761696150169818e-07,1,1
TMEM156,6.762108653793171e-07,1,0
LTN1,6.764191129338997e-07,1,1
MRAP2,6.764191129338997e-07,1,0
BCL2L12,6.79107030114791e-07,1,0
IFNGR1,6.79107314411509e-07,1,0
IFITM10,6.793688367527498e-07,1,1
GSTCD,6.837836790126795e-07,1,0
CAPN12,6.838918910204503e-07,1,0
PRRT1,6.867953718994526e-07,1,1
LINC01559,6.868987076578553e-07,1,1
ALKBH1,6.889545182397717e-07,1,1
NBPF22P,6.889545182397717e-07,1,1
PEX11B,6.889545182397717e-07,1,1
SHLD1,6.889545182397717e-07,1,1
PGGHG,6.902171383075119e-07,1,0
CYRIB,6.944911727990433e-07,1,0
STIP1,6.949553890192778e-07,1,0
ATP13A1,7.002344209056593e-07,1,0
SMTNL2,7.038019409484661e-07,1,0
DHRS7B,7.051823793290507e-07,1,1
C15orf48,7.179139315356523e-07,1,1
PLA2G15,7.191113222659138e-07,1,1
MLXIPL,7.205758467695167e-07,1,1
PPP1R3E,7.210850693260133e-07,1,1
FUNDC2,7.258443328346512e-07,1,1
SNUPN,7.297035844374122e-07,1,1
EDAR,7.308699681508299e-07,1,0
PLEKHG3,7.316631326497464e-07,1,1
VPS41,7.322362318360824e-07,1,1
LCN15,7.324317106280867e-07,1,1
CASC16,7.324761239814125e-07,1,1
GFRA2,7.324761239814125e-07,1,1
GLIPR2,7.3373319930942e-07,1,1
LOC389199,7.3373319930942e-07,1,0
ANKHD1,7.369182538048782e-07,1,1
ANKHD1-EIF4EBP3,7.369182538048782e-07,1,1
AP1S3,7.369182538048782e-07,1,0
EIF4EBP3,7.369182538048782e-07,1,1
HEXA-AS1,7.369182538048782e-07,1,1
OARD1,7.369182538048782e-07,1,0
RMRP,7.369182538048782e-07,1,0
MCRIP1,7.401488871305433e-07,1,0
MEIS2,7.401488871305433e-07,1,0
TMED10P1,7.401488871305433e-07,1,0
VWCE,7.401488871305433e-07,1,0
EFCAB14,7.415940503116969e-07,1,1
NFRKB,7.440816355339317e-07,1,1
FBLIM1,7.491355474591534e-07,1,1
COQ7,7.50833824241208e-07,1,1
CENPL,7.511113282175128e-07,1,1
DOK7,7.511113282175128e-07,1,0
MMACHC,7.511113282175128e-07,1,1
ARL13B,7.535931496976109e-07,1,0
NPTX2,7.535931496976109e-07,1,0
CHST10,7.556327732431126e-07,1,0
CA14,7.572999964006984e-07,1,1
SIT1,7.588404411170836e-07,1,0
LBX2-AS1,7.622280566856104e-07,1,1
LHFPL3-AS2,7.622280566856104e-07,1,1
ANK1,7.622741370187136e-07,1,0
CD3G,7.622741370187136e-07,1,0
DSP,7.622741370187136e-07,1,1
PIK3R2,7.62871967840936e-07,1,0
KLC1,7.632148963582128e-07,1,0
PELP1,7.641571401596507e-07,1,0
UBE2T,7.665665225280702e-07,1,0
ZNF431,7.714569682467732e-07,1,1
LHX4,7.728088929768158e-07,1,1
ABI3BP,7.789931316998524e-07,1,0
GPHN,7.858862634797203e-07,1,1
MTERF3,7.859761976622865e-07,1,0
CACNA1I,7.870647344648028e-07,1,0
CHST5,7.880654349348969e-07,1,1
FBXL12,7.880654349348969e-07,1,1
PLAGL2,7.880654349348969e-07,1,1
PYGO1,7.880654349348969e-07,1,0
RB1,7.880654349348969e-07,1,0
UBE2J1,7.880654349348969e-07,1,0
WNK2,7.880654349348969e-07,1,1
HSD3B7,7.904376105940924e-07,1,0
IFI44L,7.904376105940924e-07,1,0
MIR6890,7.904376105940924e-07,1,1
QARS1,7.904376105940924e-07,1,1
REG1B,7.904376105940924e-07,1,0
SLC35A4,7.904376105940924e-07,1,1
VPS25,7.904376105940924e-07,1,1
CATSPERG,7.905162455251954e-07,1,1
B4GALT2,7.921037500200193e-07,1,0
TIGD6,7.931903536726385e-07,1,1
ARHGAP24,7.932381605540927e-07,1,0
NETO2,7.932381605540927e-07,1,1
PPM1B,7.932543624597532e-07,1,1
SERP1,7.968187213905877e-07,1,0
ADRM1,8.009469114464017e-07,1,0
INSL4,8.096434956052891e-07,1,0
MFRP,8.096434956052891e-07,1,1
P4HA3,8.096434956052891e-07,1,0
PARD6A,8.096434956052891e-07,1,0
EIF4E,8.097417183053611e-07,1,0
PTPN6,8.205728511334868e-07,1,0
BCL11A,8.240540847198094e-07,1,1
CDC7,8.240540847198094e-07,1,0
MROH1,8.240540847198094e-07,1,1
XCL2,8.240540847198094e-07,1,1
WDFY4,8.253622873471278e-07,1,0
BMP5,8.254118823564183e-07,1,1
CLDN11,8.254118823564183e-07,1,0
HLA-DMB,8.254118823564183e-07,1,0
KLHDC7B,8.254118823564183e-07,1,0
PPBP,8.254118823564183e-07,1,0
TNFAIP3,8.254118823564183e-07,1,0
ZNF317,8.273793463554397e-07,1,1
C2orf49,8.337430053376801e-07,1,1
SLC16A10,8.361254806508343e-07,1,1
SNX21,8.415129320306698e-07,1,1
DENND2A,8.438700405836652e-07,1,1
SLC1A5,8.441202469362031e-07,1,1
SPOP,8.441202469362031e-07,1,1
CUL3,8.476909733598417e-07,1,1
DDB2,8.476909733598417e-07,1,0
FAM20B,8.476909733598417e-07,1,1
HLA-B,8.476909733598417e-07,1,0
NNT,8.476909733598417e-07,1,1
RAB7A,8.476909733598417e-07,1,1
URI1,8.476909733598417e-07,1,1
TBC1D10C,8.575253703916279e-07,1,0
CLUH,8.583400977811702e-07,1,1
IQGAP3,8.586633938375354e-07,1,0
C3orf80,8.587891015603362e-07,1,0
NARS1,8.587891015603362e-07,1,1
HVCN1,8.58840548351288e-07,1,0
MGAT3,8.58840548351288e-07,1,0
SLCO4C1,8.58840548351288e-07,1,1
STK39,8.58840548351288e-07,1,1
EQTN,8.601066845398681e-07,1,1
CCDC25,8.616229458539627e-07,1,1
GNPNAT1,8.616229458539627e-07,1,0
LAMC3,8.616229458539627e-07,1,0
NPY6R,8.616229458539627e-07,1,1
RTN4,8.616229458539627e-07,1,1
TCN2,8.616229458539627e-07,1,1
CDAN1,8.61752936467525e-07,1,1
COLEC11,8.62770210674611e-07,1,1
STX1A,8.640088295723548e-07,1,0
DEAF1,8.651573000898015e-07,1,1
MAPKAP1,8.691437342611044e-07,1,1
KPNA6,8.709390652383693e-07,1,0
ZNF746,8.710716170524803e-07,1,0
CLK2,8.740929470857208e-07,1,1
BBX,8.764232045191363e-07,1,0
ZNF765,8.792868412162687e-07,1,1
CBY2,8.816828665864014e-07,1,1
PEX12,8.818531044615782e-07,1,1
ZSCAN21,8.834561885912002e-07,1,1
KRT34,8.836211917005092e-07,1,1
LOC100653049,8.836211917005092e-07,1,1
METTL2B,8.843482740941681e-07,1,1
TOB1-AS1,8.843482740941681e-07,1,1
C1QTNF5,8.854012254674001e-07,1,0
PLN,8.854012254674001e-07,1,0
SCT,8.854012254674001e-07,1,1
ABTB3,8.93571015107565e-07,1,0
ACSS3,8.93571015107565e-07,1,0
NIN,8.93571015107565e-07,1,0
MKS1,8.947359280409121e-07,1,1
SAMM50,8.981942807277203e-07,1,1
FLOT2,9.008384231413977e-07,1,0
POF1B,9.008384231413977e-07,1,1
COX15,9.051483695352987e-07,1,1
CHUK,9.064066428314717e-07,1,1
ATPAF2,9.08927435338718e-07,1,1
DMXL1,9.08927435338718e-07,1,1
MIR6773,9.08927435338718e-07,1,1
TMEM60,9.08927435338718e-07,1,1
JAML,9.143498519761207e-07,1,0
CUBN,9.152211979794756e-07,1,1
SLC25A51P1,9.158287817198798e-07,1,1
SLC15A2,9.255390419581721e-07,1,0
MTPAP,9.264191072942971e-07,1,1
ATP6AP1-DT,9.265850310631004e-07,1,1
PRRC2A,9.294104197079857e-07,1,0
FZD10,9.295964540340921e-07,1,0
TESPA1,9.296518039754049e-07,1,0
VSIG2,9.296518039754049e-07,1,1
WHAMMP2,9.296518039754049e-07,1,0
DHX36,9.417695761361456e-07,1,0
DPH6,9.417695761361456e-07,1,1
FAM32A,9.417695761361456e-07,1,1
IDE,9.417695761361456e-07,1,0
NLRP12,9.417695761361456e-07,1,0
STPG3-AS1,9.442309634447601e-07,1,1
PCID2,9.46498868494649e-07,1,1
SMIM32,9.465723504313832e-07,1,1
COASY,9.481706850864593e-07,1,1
USP32,9.481706850864593e-07,1,0
EPB41,9.516620133845706e-07,1,1
AKAP8,9.520345324861758e-07,1,1
OR10Z1,9.549888705136692e-07,1,1
BBIP1,9.671331569235135e-07,1,1
BFSP1,9.679612662676046e-07,1,0
TBC1D16,9.679612662676046e-07,1,0
TUBGCP2,9.704135109677948e-07,1,1
ZFR,9.704135109677948e-07,1,1
PHF11,9.70513507636698e-07,1,0
LIPA,9.716830139888352e-07,1,0
LACTB,9.734271866829176e-07,1,1
ACAP1,9.744118813467913e-07,1,0
FH,9.744118813467913e-07,1,1
GMFB,9.744118813467913e-07,1,1
LOC731157,9.744118813467913e-07,1,1
PRKCI,9.744118813467913e-07,1,1
RBM6,9.744118813467913e-07,1,0
DDX23,9.7926976513256e-07,1,0
TPI1P2,9.822949298444705e-07,1,1
ATP6V1G3,9.844882193055928e-07,1,1
ENAH,9.844882193055928e-07,1,0
MIR675,9.844882193055928e-07,1,0
PARVA,9.844882193055928e-07,1,0
PTPRE,9.844882193055928e-07,1,0
TMEM26,9.844882193055928e-07,1,0
TSPAN31,9.89816971284644e-07,1,1
ZFAND3,9.978043579118829e-07,1,1
PARD3,9.98520519495932e-07,1,1
GARNL3,1.001110801016149e-06,1,1
PCNX2,1.0038670296449442e-06,1,0
NDP,1.0060075598576272e-06,1,0
DEFA5,1.0060670941245658e-06,1,0
GPR143,1.0060670941245658e-06,1,1
KLF13,1.0096589416480415e-06,1,1
C2CD3,1.0104065033595205e-06,1,0
MOSPD1,1.01059528693872e-06,1,1
EXOC4,1.0125035314692364e-06,1,1
ATF6B,1.0130193705687454e-06,1,1
CRNKL1,1.0132867732947612e-06,1,1
BBLN,1.0164156155838637e-06,1,0
KCNN2,1.0164156155838637e-06,1,0
UBE2Q2P1,1.0164156155838637e-06,1,0
BTF3P9,1.0169803536060046e-06,1,1
CAPZB,1.0173596978042445e-06,1,0
NF2,1.0199725653485482e-06,1,1
DHX57,1.0200691152904894e-06,1,0
P4HTM,1.0262484129398075e-06,1,1
SNORD96B,1.0280926110086475e-06,1,1
ADAMTSL4,1.029069025720348e-06,1,0
ARHGDIG,1.029069025720348e-06,1,1
CCDC144A,1.029069025720348e-06,1,0
CCDC144CP,1.029069025720348e-06,1,0
CCDC144NL,1.029069025720348e-06,1,0
EIF2AK4,1.029069025720348e-06,1,0
LBP,1.029069025720348e-06,1,0
PRECSIT,1.029069025720348e-06,1,0
RTRAF,1.029069025720348e-06,1,0
SLC7A6,1.029069025720348e-06,1,0
TIGD2,1.029069025720348e-06,1,1
ZNF215,1.029069025720348e-06,1,0
EIF1AD,1.0300258247756263e-06,1,0
MFSD4A-AS1,1.0346322096363768e-06,1,1
ARF6,1.0401967993835953e-06,1,1
MIR3934,1.044268002844264e-06,1,0
UQCC2,1.044268002844264e-06,1,0
ATP6V0E1,1.0444259314374864e-06,1,1
DNASE2B,1.0444259314374864e-06,1,1
LRRC1,1.0444259314374864e-06,1,1
VCF2,1.0444259314374864e-06,1,1
ALK,1.0465074733391155e-06,1,1
LINC-PINT,1.0465074733391155e-06,1,0
S1PR3,1.0465074733391155e-06,1,0
HYLS1,1.0478636425491494e-06,1,1
ESR2,1.0523959608392665e-06,1,0
SLC25A28,1.0538133385896936e-06,1,0
EVA1B,1.0579068723466125e-06,1,0
NACC2,1.0579068723466125e-06,1,0
OR10H2,1.0579068723466125e-06,1,0
PPP1R12B,1.0579068723466125e-06,1,0
TAMALIN,1.0579068723466125e-06,1,0
EMD,1.0619656517859438e-06,1,0
FAM9A,1.0726078243290493e-06,1,1
CTPS2,1.0755896343845496e-06,1,1
CYP2C9,1.0755896343845496e-06,1,1
GP2,1.0755896343845496e-06,1,1
LRP11,1.0755896343845496e-06,1,0
OPRM1,1.0755896343845496e-06,1,1
PPAT,1.0755896343845496e-06,1,0
SLC35A5,1.0755896343845496e-06,1,1
TRIM73,1.0755896343845496e-06,1,1
TRIM74,1.0755896343845496e-06,1,1
PLOD3,1.077163683241862e-06,1,0
NDUFB6,1.0812728290095322e-06,1,1
NEK9,1.0822109908311878e-06,1,1
MRPS24,1.0866237105315663e-06,1,1
IGFBPL1,1.0885100511493757e-06,1,1
MIX23P3,1.0885100511493757e-06,1,1
SYNDIG1,1.0885100511493757e-06,1,0
TDRD6,1.0885100511493757e-06,1,0
WHAMMP3,1.0885100511493757e-06,1,0
DARS2,1.088763890226562e-06,1,1
GPR89B,1.0893758900854092e-06,1,1
CCAR1,1.0907041272721284e-06,1,0
NDUFA8,1.0911771626325657e-06,1,1
ID2B,1.101942772126434e-06,1,1
HINT2,1.1044905023657402e-06,1,1
CATSPER4,1.1050733081553801e-06,1,1
PDE12,1.1144819118910986e-06,1,1
KIF21B,1.1147739419694488e-06,1,0
INAFM1,1.114797078511264e-06,1,0
CSRP1,1.1183950629295615e-06,1,1
CARD11,1.1192689371017175e-06,1,0
FBXO34,1.1192689371017175e-06,1,1
LLGL2,1.1192689371017175e-06,1,1
MRPS11,1.1192689371017175e-06,1,1
EPAS1,1.1241307613237208e-06,1,0
LOC401021,1.1241307613237208e-06,1,1
MILR1,1.1241307613237208e-06,1,0
RNF19B,1.1241307613237208e-06,1,0
SERPINI2,1.1241307613237208e-06,1,1
SH3RF1,1.1241307613237208e-06,1,1
YKT6,1.1241307613237208e-06,1,0
S100PBP,1.1309283992013849e-06,1,0
COMTD1,1.1320661660894897e-06,1,1
CELP,1.1321325460958272e-06,1,1
TDRD7,1.134520826874771e-06,1,1
PPM1G,1.1407886146789515e-06,1,1
ZFAS1,1.1407886146789515e-06,1,0
NPDC1,1.1461679233061066e-06,1,0
HFE,1.1482394329380671e-06,1,0
RBMS2,1.1505879417232001e-06,1,1
FNIP1,1.1538261918234987e-06,1,1
AQP5,1.1558687527932232e-06,1,0
CITED4,1.1558687527932232e-06,1,0
IER5L,1.1558687527932232e-06,1,0
KIF19,1.1558687527932232e-06,1,0
LZTS1,1.1558687527932232e-06,1,0
NSG1,1.1558687527932232e-06,1,0
SAMD14,1.1558687527932232e-06,1,0
YTHDF1,1.1558687527932232e-06,1,0
HOXB7,1.1605109603696557e-06,1,1
TRIR,1.1643161295709758e-06,1,1
ABCF2,1.1673627432919092e-06,1,1
GFRA4,1.1673627432919092e-06,1,0
XRN2,1.1673627432919092e-06,1,1
JKAMP,1.1734103405512851e-06,1,0
H2AC14,1.1747763145507698e-06,1,0
HDAC5,1.1747763145507698e-06,1,1
HRH4,1.1747763145507698e-06,1,0
RASA2,1.1747763145507698e-06,1,0
SMIM24,1.1747763145507698e-06,1,1
TOP2A,1.1747763145507698e-06,1,0
ZNF331,1.1774347037707267e-06,1,0
AMIGO1,1.177693933195202e-06,1,1
TAF4,1.1836220395429987e-06,1,1
EFCAB6,1.1913611484242206e-06,1,1
NR1I3,1.1918159580430598e-06,1,1
UQCC3,1.1919438728750122e-06,1,1
PRSS55,1.19261284840534e-06,1,1
ILKAP,1.1945319590597865e-06,1,1
HSCB,1.1946933307655182e-06,1,0
SEC22B,1.1978700084599847e-06,1,0
SEC22B3P,1.1978700084599847e-06,1,0
SEC22B4P,1.1978700084599847e-06,1,0
NTRK2,1.1992590326885833e-06,1,1
PEX10,1.1992590326885833e-06,1,1
SNX7,1.1992590326885833e-06,1,1
UBALD1,1.2031865769783461e-06,1,0
OAZ1,1.2103214972030035e-06,1,1
CD36,1.2110663342966009e-06,1,1
SPA17,1.2114556727101428e-06,1,1
AP1B1,1.2132490690630894e-06,1,1
CRYBG1,1.2162451499051427e-06,1,1
TTLL12,1.2223090115129243e-06,1,1
CNBD2,1.2244783639241623e-06,1,1
ENDOD1,1.2244783639241623e-06,1,1
KCNJ10,1.2244783639241623e-06,1,0
SPMIP10,1.2244783639241623e-06,1,1
TPMT,1.2244783639241623e-06,1,1
ZNF385C,1.2244783639241623e-06,1,1
BLCAP,1.2276135130339875e-06,1,1
CXADR,1.2276135130339875e-06,1,1
PHYHIPL,1.2276135130339875e-06,1,1
VPS16,1.2276135130339875e-06,1,1
GRM8,1.228584930363846e-06,1,1
THAP4,1.2426539005603754e-06,1,1
TSPYL1,1.2474326733244693e-06,1,1
AMBP,1.2506670593273727e-06,1,0
RNU5A-1,1.2519007201523023e-06,1,0
MRPL52,1.2546792096829429e-06,1,0
NUDT19,1.2572510172751202e-06,1,1
PKD2,1.2594059338553203e-06,1,0
CD207,1.2597025535292343e-06,1,1
MYCNOS,1.2601161886219342e-06,1,1
EMID1,1.2625287039944737e-06,1,0
KHDRBS2,1.2625287039944737e-06,1,1
PIP4K2B,1.2625287039944737e-06,1,0
RBM17,1.2723584949853004e-06,1,1
NEIL2,1.2733275296395132e-06,1,0
RNF175,1.2733275296395132e-06,1,0
CDR2,1.2776817253790281e-06,1,1
TMEM234,1.2826514398405037e-06,1,0
CLCA1,1.2827330097947003e-06,1,1
DAGLB,1.2827330097947003e-06,1,1
IPO7,1.2827330097947003e-06,1,0
LCORL,1.2827330097947003e-06,1,1
POT1,1.2827330097947003e-06,1,0
SLC39A10,1.2827330097947003e-06,1,0
SPRR1B,1.2827330097947003e-06,1,0
MIR4657,1.2843569406017312e-06,1,0
MYL12B,1.2847342448464384e-06,1,1
RTF1,1.2847342448464384e-06,1,1
SIPA1,1.2847342448464384e-06,1,0
PBX3,1.2860793542642206e-06,1,0
SMAD5-AS1,1.2950758297740058e-06,1,0
TERT,1.2951397613394589e-06,1,1
EXOC5,1.301643411660005e-06,1,0
NUP93,1.3046460087174187e-06,1,0
HLA-L,1.3069408339628907e-06,1,0
NELFE,1.3093770399830124e-06,1,1
SPATA2L,1.315228028542015e-06,1,1
SLA2,1.3228461254699913e-06,1,0
HCST,1.324048438636693e-06,1,0
OR5J2,1.324048438636693e-06,1,1
SLC35D1,1.3364201295655697e-06,1,1
GNAT1,1.339759774427022e-06,1,0
CD300LB,1.3402290192654464e-06,1,0
CEL,1.3402290192654464e-06,1,1
ICAM4,1.3402290192654464e-06,1,0
IL32,1.3402290192654464e-06,1,1
NPAP1P9,1.3402290192654464e-06,1,1
WNT2,1.3402290192654464e-06,1,0
TMCC1,1.3444815750232222e-06,1,0
NHERF2,1.3453474680627119e-06,1,0
KAT5,1.3499334206967654e-06,1,1
ZMYM4,1.350153890387328e-06,1,0
GIGYF1,1.3551454946527331e-06,1,1
RNF6,1.3604161206361403e-06,1,1
COPRS,1.3606678020511397e-06,1,0
SH3GLB1,1.3629477164892274e-06,1,0
PHAF1,1.3658020100500059e-06,1,1
ZNF253,1.3686621262367016e-06,1,1
NKD2,1.3707765200044916e-06,1,0
PGGT1B,1.376053662909933e-06,1,1
RAB5C,1.376053662909933e-06,1,1
TMC5,1.376053662909933e-06,1,0
CYFIP1,1.3766301535255758e-06,1,1
EPS8,1.376709636763163e-06,1,1
NR2F1-AS1,1.376709636763163e-06,1,0
C1orf122,1.3786235006352484e-06,1,0
EDARADD,1.3786235006352484e-06,1,0
GATA2,1.3786235006352484e-06,1,0
MDFI,1.3786235006352484e-06,1,0
MIR503HG,1.3786235006352484e-06,1,0
TGM5,1.3827658972402808e-06,1,1
TIMM10B,1.3860065186572966e-06,1,1
RIMKLB,1.3989912251767913e-06,1,0
CHST6,1.4001994490437005e-06,1,1
ERVK11-1,1.4001994490437005e-06,1,1
SEPHS1,1.4008039245712943e-06,1,1
PPP2R1A,1.4024832313615587e-06,1,1
ILF3-DT,1.403289993516004e-06,1,1
SPIDR,1.413398274793523e-06,1,0
PPIP5K2,1.4136245743574014e-06,1,1
MUSTN1,1.413858070026681e-06,1,0
PPP1R2P1,1.417150594762984e-06,1,1
PTPRT,1.419592775506354e-06,1,1
GGPS1,1.423614951221887e-06,1,1
CEACAM21,1.4300799077199498e-06,1,0
NDST4,1.4306588283060892e-06,1,1
MAEL,1.4312996700252694e-06,1,1
RAPGEF3,1.4312996700252694e-06,1,0
GPR15LG,1.4313820537337946e-06,1,1
MYB,1.4313820537337946e-06,1,1
NFATC2,1.4313820537337946e-06,1,0
VPS35L,1.4337298973672164e-06,1,1
ATP5MK,1.4347159761188927e-06,1,1
PPP1R1A,1.4348945840184698e-06,1,0
PRR35,1.4348945840184698e-06,1,0
HIC2,1.4351751064472382e-06,1,1
CCNI,1.4401855134645729e-06,1,0
LOC101928491,1.4425185059717122e-06,1,1
TUG1,1.4478755620783802e-06,1,1
GRID2,1.4500593876572917e-06,1,1
APOBEC3H,1.4522659173153626e-06,1,0
ABCE1,1.4528389278317967e-06,1,0
MYO19,1.4582950846861696e-06,1,1
APOA1,1.4627460361794413e-06,1,1
BNIP2,1.4627460361794413e-06,1,0
NPL,1.4627460361794413e-06,1,0
PMM2,1.4627460361794413e-06,1,0
P2RY14,1.466919883397187e-06,1,0
ABCB4,1.4679889931362465e-06,1,1
SNRPG,1.4679889931362465e-06,1,0
SRPK2,1.4712190107330307e-06,1,0
ISG20L2,1.4716762929825726e-06,1,1
B3GALT1,1.4735986732894e-06,1,1
BNIP3,1.4735986732894e-06,1,0
BRCC3,1.4735986732894e-06,1,1
CHMP3,1.4735986732894e-06,1,1
RNF103-CHMP3,1.4735986732894e-06,1,1
STARD10,1.4735986732894e-06,1,1
ZNF195,1.4735986732894e-06,1,1
KIAA0586,1.4741856393354402e-06,1,0
DNAI1,1.4754775348902233e-06,1,1
MLLT10,1.4766345416961698e-06,1,1
THRAP3,1.4772310491965204e-06,1,1
HNRNPH3,1.4776878769125091e-06,1,1
LINC00303,1.4858363880156022e-06,1,1
B3GNTL1,1.4876587913098053e-06,1,0
HSD3BP5,1.4881390811826194e-06,1,1
ARL5A,1.4973697835943772e-06,1,1
FARSA,1.500105334971515e-06,1,1
IDH1,1.5018914038042858e-06,1,1
MAMLD1,1.503626343032697e-06,1,0
FCSK,1.5043906394793046e-06,1,1
ASIC1,1.504949061922859e-06,1,0
DLG4,1.504949061922859e-06,1,0
EIF5,1.504949061922859e-06,1,1
SLC5A10,1.504949061922859e-06,1,1
PFAS,1.506373284484894e-06,1,0
MCTP2,1.5153399563932878e-06,1,1
ZNF554,1.516540610668761e-06,1,1
