gene,datasets,rra_rho,rra_p,rra_rho_up,rra_p_up,rra_rho_down,rra_p_down,rra_q,rra_q_up,rra_q_down
FAM111A,10,7.79000267219641e-06,7.79000267219641e-05,6.389679833026177e-09,6.389679833026177e-08,0.7361911525681797,1.0,0.002926346718107346,4.8352103649421105e-06,1.0
ZNF813,10,7.900330773933458e-06,7.900330773933459e-05,0.9545196203676244,1.0,1.4779767814623408e-08,1.4779767814623408e-07,0.002963335781736212,1.0,1.9918145883348487e-05
ENKUR,10,7.971403666842749e-06,7.971403666842748e-05,3.164911133791432e-09,3.164911133791432e-08,0.5744028416430821,1.0,0.0029826919620799057,2.7937330400439488e-06,1.0
OVOL1,10,7.975814541729223e-06,7.975814541729223e-05,0.8858088841311125,1.0,1.007849990651461e-08,1.0078499906514609e-07,0.0029826919620799057,1.0,1.5076108153571344e-05
KMO,10,8.037340182332312e-06,8.037340182332312e-05,6.6261624053888804e-09,6.62616240538888e-08,0.7076615408898865,1.0,0.0030012076994744914,4.985741286480573e-06,1.0
SPAG4,10,8.169698562563551e-06,8.169698562563551e-05,3.8208551434767927e-07,3.820855143476793e-06,0.7089132169026469,1.0,0.0030460782058417918,0.000127265043118925,1.0
ZNF44,9,9.202193245286222e-06,8.2819739207576e-05,0.7573236127065034,1.0,2.026833808664669e-07,1.824150427798202e-06,0.003083338159678772,1.0,0.00011295340119437659
CDKN2B,10,8.43024666787986e-06,8.43024666787986e-05,0.9862915684155447,1.0,2.0494571846788453e-07,2.0494571846788454e-06,0.003133868928724803,1.0,0.00012277575522892623
MCAM,9,9.422239342649677e-06,8.48001540838471e-05,2.1694906287697463e-08,1.9525415658927716e-07,0.9621671946665906,1.0,0.0031476859571598578,1.1669004989848644e-05,1.0
PLEKHB2,10,8.509712843852918e-06,8.509712843852918e-05,0.7327083737336457,1.0,5.210166501332383e-08,5.210166501332383e-07,0.003154022797511717,1.0,4.948865755505105e-05
SLC25A34,8,1.0653248201991311e-05,8.522598561593049e-05,0.9907576621356231,1.0,1.6936254851690468e-06,1.3549003881352374e-05,0.003154119032106014,1.0,0.0004893715421116702
COL1A2,10,8.700150022941015e-06,8.700150022941016e-05,1.853847336024046e-08,1.8538473360240462e-07,0.9899305130737998,1.0,0.0032111076995491278,1.1295356171028463e-05,1.0
AP3S2,10,8.706131808195436e-06,8.706131808195436e-05,0.6839325478234501,1.0,6.244599785363643e-07,6.244599785363643e-06,0.0032111076995491278,1.0,0.0002780683551482516
PEX11A,10,8.721444777340799e-06,8.721444777340799e-05,0.900067567832634,1.0,4.526672477116028e-08,4.5266724771160276e-07,0.0032111076995491278,1.0,4.401942100039178e-05
HLA-DRB3,10,8.72800179333837e-06,8.728001793338369e-05,2.6773491368006595e-08,2.6773491368006593e-07,0.9387624125801735,1.0,0.0032111076995491278,1.4895959640627453e-05,1.0
VCP,10,8.818839277093198e-06,8.818839277093198e-05,4.630515507349147e-09,4.6305155073491473e-08,0.9647095741599189,1.0,0.0032397562350156644,3.830294963214869e-06,1.0
RGCC,10,8.917191634824747e-06,8.917191634824746e-05,8.011624745481823e-09,8.011624745481823e-08,0.9467831753566877,1.0,0.0032710773014619234,5.801112978750186e-06,1.0
CHDH,10,8.939944358074736e-06,8.939944358074736e-05,0.7928598229875875,1.0,7.562182722917915e-09,7.562182722917915e-08,0.0032746151027722137,1.0,1.2851080721170914e-05
ADA,10,8.968987223668561e-06,8.968987223668562e-05,9.329044720052582e-09,9.329044720052582e-08,0.9104842521554152,1.0,0.003280443189377223,6.626079170942296e-06,1.0
ADGRF1,10,9.00588744560478e-06,9.00588744560478e-05,5.796813976142517e-09,5.7968139761425175e-08,0.9262730657258171,1.0,0.0032891238929627633,4.497352150505156e-06,1.0
C1orf115,10,9.038906175691102e-06,9.038906175691102e-05,0.8863882677179865,1.0,3.511643524997761e-07,3.511643524997761e-06,0.0032963637251815976,1.0,0.0001808749832947816
THBD,9,1.0127540305695263e-05,9.114786275125737e-05,1.5998460865489676e-08,1.4398614778940708e-07,0.8579031574522025,1.0,0.0033191906113544615,9.199278664775392e-06,1.0
RMND5A,10,9.142974095198073e-06,9.142974095198073e-05,0.8735687291380108,1.0,2.516309836416677e-07,2.516309836416677e-06,0.0033246089646600157,1.0,0.00014243670922921175
HSP90B1,10,9.267595931096228e-06,9.267595931096228e-05,1.8657155424836372e-08,1.8657155424836373e-07,0.9883094220304656,1.0,0.0033650263656208558,1.1340009724278282e-05,1.0
HINFP,10,9.327326403680538e-06,9.327326403680539e-05,0.9799685252662497,1.0,1.3529094122156411e-07,1.352909412215641e-06,0.0033740915939896587,1.0,9.310476591338548e-05
PTP4A1,10,9.328549151054814e-06,9.328549151054814e-05,0.4751821551258671,1.0,3.62723330372839e-08,3.62723330372839e-07,0.0033740915939896587,1.0,3.8394879305270725e-05
ASAP1,10,9.333082308341756e-06,9.333082308341756e-05,4.377394712354379e-08,4.377394712354379e-07,0.7662082229349048,1.0,0.0033740915939896587,2.1970617284294814e-05,1.0
REG3A,10,9.37557816819003e-06,9.37557816819003e-05,9.547685898625482e-09,9.547685898625482e-08,0.8723338502241362,1.0,0.003384556621669872,6.756678227579693e-06,1.0
COBL,10,9.479882873652387e-06,9.479882873652387e-05,0.8838003918609336,1.0,6.6865003985458555e-09,6.686500398545856e-08,0.003406039692585679,1.0,1.1763061018033381e-05
VDR,10,9.484754792995686e-06,9.484754792995687e-05,0.9201691345935504,1.0,4.2470482487594765e-08,4.2470482487594765e-07,0.003406039692585679,1.0,4.2780448508976005e-05
H2AC18,9,1.054167045271208e-05,9.487503407440873e-05,5.9227731156313734e-09,5.3304958040682364e-08,0.9770637635350148,1.0,0.003406039692585679,4.309421219463709e-06,1.0
LIPC,10,9.489626620390027e-06,9.489626620390027e-05,0.9864503876862086,1.0,2.1593071577293443e-06,2.1593071577293444e-05,0.003406039692585679,1.0,0.0006785113472608396
MGAT4B,10,9.508792874390301e-06,9.508792874390301e-05,0.994953791851398,1.0,2.2764358857339442e-08,2.276435885733944e-07,0.0034080223069604607,1.0,2.6824360783735687e-05
IL17RB,10,9.524389151474846e-06,9.524389151474845e-05,0.9289646951939269,1.0,6.324059716482831e-08,6.32405971648283e-07,0.0034087215672348584,1.0,5.6221115935038285e-05
GCNT2,10,9.631955523564206e-06,9.631955523564206e-05,0.9903186997082585,1.0,1.5881383805861326e-06,1.5881383805861325e-05,0.003442287280889234,1.0,0.0005442151561786307
CHI3L2,10,9.803469809043876e-06,9.803469809043876e-05,4.564862516090202e-09,4.5648625160902025e-08,0.8933592543911874,1.0,0.003498578275710358,3.7885325752308757e-06,1.0
GPD1L,10,9.960624690743796e-06,9.960624690743796e-05,0.9793563515395008,1.0,2.4339599909283764e-08,2.4339599909283763e-07,0.003541864739759225,1.0,2.814942339508415e-05
HLA-F,10,9.960624690743796e-06,9.960624690743796e-05,2.7106804968600786e-08,2.710680496860079e-07,0.8877936668280615,1.0,0.003541864739759225,1.4984250684661017e-05,1.0
COX15,10,9.976213789270938e-06,9.976213789270939e-05,0.8483719369039174,1.0,2.1420745409669406e-08,2.1420745409669406e-07,0.003541864739759225,1.0,2.6021410206509823e-05
F2R,10,9.981477029704552e-06,9.981477029704553e-05,2.3967902938063322e-08,2.396790293806332e-07,0.9908421351788236,1.0,0.003541864739759225,1.3638774106964916e-05,1.0
GLOD4,10,1.0009803069489621e-05,0.00010009803069489621,0.8682905068465607,1.0,1.6055642353670928e-08,1.6055642353670927e-07,0.0035468778791336204,1.0,2.099926710141641e-05
LUM,10,1.0109817475001131e-05,0.00010109817475001131,5.69188749198166e-09,5.69188749198166e-08,0.9454937372668687,1.0,0.0035768719196720145,4.457336722169086e-06,1.0
FAAH,10,1.0123087335207215e-05,0.00010123087335207214,0.9037480339931028,1.0,1.3162207324124991e-08,1.3162207324124992e-07,0.0035768719196720145,1.0,1.8266950064664802e-05
TRPM6,10,1.0151709871254359e-05,0.00010151709871254359,0.9215851711819923,1.0,8.341327989138446e-07,8.341327989138447e-06,0.0035819189872006376,1.0,0.0003410388125968372
CYP2J2,10,1.0285119149213015e-05,0.00010285119149213014,0.8586918016852508,1.0,7.3836270975399404e-09,7.38362709753994e-08,0.0036238725171578324,1.0,1.2670629621524724e-05
CPEB3,10,1.0332272146081282e-05,0.00010332272146081281,0.9621135339653271,1.0,3.919232226934276e-07,3.919232226934276e-06,0.0036353590208627676,1.0,0.00019739181504242975
PTPN13,10,1.0374944954532126e-05,0.00010374944954532126,1.376851009533794e-08,1.3768510095337941e-07,0.9630220023693021,1.0,0.003645239098581815,8.910651572322204e-06,1.0
IFI44,10,1.0475880747368622e-05,0.00010475880747368622,1.948182288089562e-08,1.948182288089562e-07,0.7955556069237771,1.0,0.003673016540046691,1.1669004989848644e-05,1.0
NEU4,10,1.0483410564241985e-05,0.00010483410564241985,0.9694680337046879,1.0,5.151223490705969e-09,5.151223490705969e-08,0.003673016540046691,1.0,9.461964266273957e-06
SLC23A1,10,1.0498257526340285e-05,0.00010498257526340285,0.9464789444768552,1.0,1.1722648459041656e-06,1.1722648459041655e-05,0.003673066824446872,1.0,0.0004423617540110568
IYD,10,1.0624389340301395e-05,0.00010624389340301395,0.9899305130737998,1.0,5.548271377902713e-07,5.548271377902713e-06,0.0037086602898664766,1.0,0.00025384865804283456
BATF3,10,1.0629681628215032e-05,0.00010629681628215033,3.112642936843779e-09,3.112642936843779e-08,0.7377304202051687,1.0,0.0037086602898664766,2.767150647875247e-06,1.0
CLEC4A,10,1.0708472182097351e-05,0.00010708472182097351,3.1439098093159708e-09,3.143909809315971e-08,0.8662680762738929,1.0,0.0037309392410177673,2.785035849167456e-06,1.0
CCNJL,10,1.0758545445634813e-05,0.00010758545445634813,0.9607522775100839,1.0,1.5072519685648342e-06,1.5072519685648341e-05,0.00374264226768418,1.0,0.0005273481992537552
LOC339166,7,1.5388608430778394e-05,0.00010772025901544876,0.9926208047627928,1.0,3.585168312599051e-06,2.509617818819336e-05,0.00374264226768418,1.0,0.0007580745191284864
STAP2,10,1.083529867502366e-05,0.0001083529867502366,0.8583811982675862,1.0,1.6684609555610734e-08,1.6684609555610734e-07,0.003757737638228352,1.0,2.148444491282019e-05
PLVAP,10,1.0845557972709825e-05,0.00010845557972709825,1.46405738612966e-08,1.46405738612966e-07,0.8407739180050824,1.0,0.003757737638228352,9.330004480332918e-06,1.0
PNKD,10,1.0995274127253853e-05,0.00010995274127253853,0.9968546561113267,1.0,9.812602191361382e-08,9.812602191361381e-07,0.0037946426960417997,1.0,7.317272099773094e-05
PTGDR,10,1.1008002688565169e-05,0.0001100800268856517,0.934429809899365,1.0,1.448862955134254e-06,1.448862955134254e-05,0.0037946426960417997,1.0,0.0005119384085178048
SRI,10,1.1008229310406969e-05,0.00011008229310406968,0.9947141749100645,1.0,3.8185673823069814e-07,3.8185673823069815e-06,0.0037946426960417997,1.0,0.0001938854304418917
MOCS1,10,1.1012833572035967e-05,0.00011012833572035966,0.980040582802625,1.0,1.5277808557612085e-06,1.5277808557612086e-05,0.0037946426960417997,1.0,0.0005308135404418742
PRDX6,10,1.1054079574822829e-05,0.00011054079574822828,0.9071117522513716,1.0,2.491832955073695e-07,2.491832955073695e-06,0.0038036082900640366,1.0,0.00014179607984213206
ZNF492,8,1.3904310953393217e-05,0.00011123448762714573,0.8203762430784312,1.0,1.3096371017100376e-07,1.0477096813680301e-06,0.003820183914861827,1.0,7.652875891887357e-05
NUDT9,10,1.1132836515829671e-05,0.00011132836515829671,0.8317934163669669,1.0,7.476299129751868e-08,7.476299129751868e-07,0.003820183914861827,1.0,6.163875530043942e-05
PADI2,10,1.1150630400187612e-05,0.00011150630400187612,0.9716910362063553,1.0,1.9843030072773086e-07,1.9843030072773086e-06,0.0038210411252000923,1.0,0.00012108608113468556
TNFRSF10C,9,1.2432874965141437e-05,0.00011189587468627294,1.754232107143758e-08,1.5788088964293822e-07,0.8464403580015614,1.0,0.003824006172601156,9.894443765671215e-06,1.0
KLF7,10,1.1189898371448082e-05,0.00011189898371448081,1.3555580369062498e-08,1.3555580369062498e-07,0.9474881998789699,1.0,0.003824006172601156,8.818540447904954e-06,1.0
PDLIM7,10,1.1215718509129457e-05,0.00011215718509129458,2.224941180284496e-09,2.2249411802844957e-08,0.9403135526579843,1.0,0.003825635124829271,2.1214219704079e-06,1.0
SLC25A20,10,1.1225293408990255e-05,0.00011225293408990255,0.9795009799918185,1.0,6.515555194277083e-07,6.515555194277083e-06,0.003825635124829271,1.0,0.0002858375555669221
FCGR1A,7,1.6132774561556835e-05,0.00011292942193089784,5.900193225695743e-08,4.1301352579870203e-07,0.849196650272652,1.0,0.003843446715607301,2.0927973403605226e-05,1.0
IRF9,10,1.1320028547153882e-05,0.00011320028547153881,3.2436893855735e-08,3.2436893855735e-07,0.9352953031090114,1.0,0.00384742358008777,1.7277314401068572e-05,1.0
HCLS1,10,1.1361659470115352e-05,0.00011361659470115352,9.942585394915223e-09,9.942585394915223e-08,0.9199567490543658,1.0,0.0038563262937901036,6.97684622894318e-06,1.0
METAP1,10,1.1393500301636322e-05,0.00011393500301636321,0.9335228882990252,1.0,3.3357264759254715e-08,3.3357264759254715e-07,0.003861886445524789,1.0,3.576385540561983e-05
IFI30,10,1.1463122422350621e-05,0.00011463122422350621,2.3241403572431287e-08,2.3241403572431288e-07,0.9881095331032879,1.0,0.003880220341907058,1.3285892508990984e-05,1.0
SLC25A38,10,1.1524934874416826e-05,0.00011524934874416826,0.9669376942377383,1.0,1.4910104800392967e-08,1.4910104800392967e-07,0.0038958646562626082,1.0,1.9918145883348487e-05
AKAP7,10,1.1565713848573814e-05,0.00011565713848573814,0.9479262940568317,1.0,6.072571120257275e-08,6.072571120257275e-07,0.003904366184475979,1.0,5.445797800159536e-05
PEX19,10,1.1799789431021255e-05,0.00011799789431021256,0.9185321954606884,1.0,8.724679577249215e-07,8.724679577249215e-06,0.003977121501824767,1.0,0.00035267187786288453
TP53TG1,10,1.1813074554077005e-05,0.00011813074554077005,0.9185476536249074,1.0,1.5470689643664398e-06,1.54706896436644e-05,0.003977121501824767,1.0,0.0005345412143684376
ZNF768,10,1.1851036050697667e-05,0.00011851036050697668,0.9526210764725496,1.0,1.5228130619824204e-07,1.5228130619824205e-06,0.003984532053599979,1.0,0.00010198764906536956
CHAD,10,1.191087807166507e-05,0.00011910878071665071,0.9104562484190158,1.0,7.896692376964874e-07,7.896692376964874e-06,0.00399533181887337,1.0,0.0003282317342245583
FAHD1,10,1.191973917801864e-05,0.0001191973917801864,0.9848965130737282,1.0,7.421482922589582e-08,7.421482922589582e-07,0.00399533181887337,1.0,6.159337703960477e-05
IFT22,9,1.3256819791394945e-05,0.0001193113781225545,9.201605728988446e-08,8.281445156089601e-07,0.9613677574195656,1.0,0.00399533181887337,3.741026789227384e-05,1.0
ACSL4,10,1.1958570521879883e-05,0.00011958570521879883,1.8460155975237734e-08,1.8460155975237735e-07,0.943990001125531,1.0,0.00399915729862224,1.1295356171028463e-05,1.0
KCNN3,9,1.3364924713993211e-05,0.0001202843224259389,1.9134379259092902e-08,1.7220941333183614e-07,0.7861158253269175,1.0,0.00401714259160746,1.0678825489108805e-05,1.0
ARHGEF9,10,1.209460593116925e-05,0.0001209460593116925,0.9447882684282952,1.0,9.035085558532734e-08,9.035085558532734e-07,0.004033849809967143,1.0,7.03132312578524e-05
LILRB3,10,1.2117324501251812e-05,0.00012117324501251811,1.587373355815231e-08,1.5873733558152308e-07,0.9266727465070692,1.0,0.0040360384448769535,9.91354345040507e-06,1.0
ALDH1A2,10,1.2157620160366109e-05,0.00012157620160366108,1.3036964067543851e-06,1.3036964067543851e-05,0.6105624758964115,1.0,0.004044068032305003,0.0003509443958742596,1.0
DNAJA3,10,1.2186635480154502e-05,0.00012186635480154502,0.898305928617999,1.0,8.820690451126633e-09,8.820690451126633e-08,0.004048329001725261,1.0,1.3858469695571977e-05
EFNA5,9,1.362860276936467e-05,0.00012265742492428204,0.9889992220554178,1.0,6.077025453492257e-07,5.469322908143031e-06,0.004066716722710003,1.0,0.000252549270921111
TTC9,8,1.534318286359304e-05,0.00012274546290874433,5.4278393515808596e-08,4.3422714812646876e-07,0.9242851897641211,1.0,0.004066716722710003,2.1869815297071202e-05,1.0
DEFB4A,10,1.2331111073232872e-05,0.00012331111073232871,1.2326907357020932e-08,1.232690735702093e-07,0.8991519811473639,1.0,0.004080046168482521,8.168129248958618e-06,1.0
MT1M,10,1.2432704114602873e-05,0.00012432704114602873,0.9967141578826926,1.0,6.707254921127008e-07,6.707254921127009e-06,0.004106396425404075,1.0,0.0002893850348612674
KRT6B,10,1.24436255315275e-05,0.000124436255315275,1.2477203896646441e-08,1.2477203896646441e-07,0.8942718836360424,1.0,0.004106396425404075,8.224090515623344e-06,1.0
FRAT2,10,1.2520760464707231e-05,0.0001252076046470723,0.9669417644656324,1.0,3.5539028059699094e-08,3.5539028059699096e-07,0.004125603724308428,1.0,3.794019059655312e-05
TLR2,9,1.3927621555716107e-05,0.00012534859400144496,1.0835878195440874e-08,9.752290375896787e-08,0.7784116028684673,1.0,0.004125603724308428,6.881976437295978e-06,1.0
WDR54,10,1.2558738725305662e-05,0.00012558738725305664,7.43998297659072e-08,7.43998297659072e-07,0.9553038915819595,1.0,0.0041280243696955364,3.385395532572181e-05,1.0
LOC100130298,1,0.00012599218848431397,0.00012599218848431397,6.299609424215698e-05,6.299609424215698e-05,1.0,1.0,0.004135888121585607,0.001286758324009259,1.0
IMMT,10,1.2678302802103281e-05,0.0001267830280210328,0.9196826972962844,1.0,9.38414239395184e-08,9.384142393951839e-07,0.004156386906815512,1.0,7.147219925449197e-05
NCKAP5,10,1.2930197769135539e-05,0.00012930197769135538,0.6998684112242921,1.0,2.046689284975663e-06,2.046689284975663e-05,0.004233411146405961,1.0,0.000651316497171682
COX6A1,10,1.2972931885766677e-05,0.00012972931885766676,0.8152258838350962,1.0,9.741256769102632e-08,9.741256769102632e-07,0.004239955284381491,1.0,7.300636828617808e-05
NIPSNAP2,10,1.2984131109850849e-05,0.00012984131109850848,0.8622359289815315,1.0,7.065094231538711e-08,7.065094231538711e-07,0.004239955284381491,1.0,5.9425292591942267e-05
MCCC1,10,1.3051980556346993e-05,0.00013051980556346994,0.8995591745330448,1.0,2.0255529778475498e-07,2.0255529778475498e-06,0.004256547340445225,1.0,0.00012222600923140396
MXRA5,10,1.313955141558419e-05,0.0001313955141558419,1.1000172782202938e-08,1.1000172782202938e-07,0.9694029287554518,1.0,0.00427951934697143,7.508068750606874e-06,1.0
SAA2-SAA4,6,2.1977209202580657e-05,0.00013186325521548394,4.518688409502409e-08,2.711213045701445e-07,0.9110684982429982,1.0,0.004289161430388026,1.4984250684661017e-05,1.0
C4B,9,1.4690123692128143e-05,0.0001322111132291533,8.507690157288626e-09,7.656921141559764e-08,0.8206799115861385,1.0,0.00429488403065992,5.560393809223967e-06,1.0
CTSA,10,1.334421671754588e-05,0.0001334421671754588,0.8788259904411335,1.0,3.806880861754278e-08,3.8068808617542777e-07,0.00432924516650667,1.0,4.012645181750364e-05
KDELR3,10,1.3375557707587555e-05,0.00013375557707587555,1.5715008442258856e-08,1.5715008442258856e-07,0.9558072526851589,1.0,0.0043337847872016175,9.894443765671215e-06,1.0
GAB1,10,1.3545189664926534e-05,0.00013545189664926534,0.982664667138358,1.0,6.221077149925335e-08,6.221077149925335e-07,0.004379336538913139,1.0,5.550311724367314e-05
NCF4,10,1.3561313108216749e-05,0.00013561313108216748,2.5578431327905675e-08,2.5578431327905676e-07,0.8801046353141616,1.0,0.004379336538913139,1.4391324166720983e-05,1.0
LOXL2,9,1.5076375739423161e-05,0.00013568738165480845,1.749827246834369e-08,1.5748445221509322e-07,0.9510286682496488,1.0,0.004379336538913139,9.894443765671215e-06,1.0
OCRL,10,1.3633727927842474e-05,0.00013633727927842473,0.8520039525401746,1.0,1.9901814366624684e-08,1.9901814366624685e-07,0.00439463428858623,1.0,2.4490996290278386e-05
MT1H,10,1.3777576317462873e-05,0.00013777576317462872,0.9648412556404905,1.0,6.671513782496433e-07,6.671513782496433e-06,0.00443527878848634,1.0,0.0002893850348612674
MOSPD1,10,1.379704780049674e-05,0.0001379704780049674,0.5554327453949072,1.0,4.300889599472833e-08,4.300889599472833e-07,0.004435830773541944,1.0,4.3148804451578655e-05
ATP23,10,1.3861439516773421e-05,0.0001386143951677342,0.9859315030100372,1.0,4.5075945362643515e-07,4.507594536264352e-06,0.00445080489162618,1.0,0.0002187869244747784
EPHX1,10,1.3883724916676685e-05,0.00013883724916676686,0.9465255247438951,1.0,2.9293122683421892e-08,2.929312268342189e-07,0.004452237896578951,1.0,3.2962680079034334e-05
OSMR,9,1.545850265715114e-05,0.00013912652391436024,1.2230678268668317e-07,1.1007610441801485e-06,0.9650165453729405,1.0,0.004452962721319361,4.732893570510205e-05,1.0
ARHGEF3,10,1.3921635984750096e-05,0.00013921635984750095,4.819644237146095e-08,4.819644237146095e-07,0.9448810866836771,1.0,0.004452962721319361,2.3654132158771435e-05,1.0
CHRDL2,10,1.3979847778863122e-05,0.00013979847778863123,7.526173786485649e-09,7.526173786485648e-08,0.9492304646956391,1.0,0.00445433310466636,5.5135292480996475e-06,1.0
DERL3,10,1.3981646348221388e-05,0.0001398164634822139,3.962566101009968e-08,3.962566101009968e-07,0.8502406303584427,1.0,0.00445433310466636,2.0201808932516328e-05,1.0
MGP,10,1.398448666306751e-05,0.0001398448666306751,2.1349938125857351e-07,2.134993812585735e-06,0.8682179037766755,1.0,0.00445433310466636,8.068726237852382e-05,1.0
CTH,10,1.4000229478688552e-05,0.00014000229478688551,0.8053214160048284,1.0,5.0884619408546546e-08,5.088461940854655e-07,0.00445433310466636,1.0,4.8703014461490475e-05
SLC44A1,10,1.4015074737871816e-05,0.00014015074737871818,0.8646531854174287,1.0,1.85153392366732e-08,1.85153392366732e-07,0.00445433310466636,1.0,2.3011526839369812e-05
