library,term,gene,n_datasets_in_lead,n_datasets_tested,lead_frequency,gene_hedges_g,gene_q_value,gene_direction,gene_datasets
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD2,2,3,0.6666666666666666,-0.3784376868533114,0.640346253494088,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMC4,2,3,0.6666666666666666,-0.36846963448763265,0.20103361937859487,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CDC20,2,3,0.6666666666666666,-0.38018404578588094,0.1803450685010206,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CUL1,2,3,0.6666666666666666,-0.16679993348196887,0.7684448451123767,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC7,2,3,0.6666666666666666,-0.2230758197487821,0.5625997768533711,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMA6,2,3,0.6666666666666666,-0.1893958594803881,0.6363875510663858,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD9,2,3,0.6666666666666666,-0.12002125375097497,0.752376081316546,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CDC23,2,3,0.6666666666666666,-0.3186003088445234,0.5262929993937134,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC5,2,3,0.6666666666666666,-0.5696154156254886,0.6957180016797391,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CCNA2,2,3,0.6666666666666666,-0.21822725871282778,0.6314988687803404,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,BUB3,2,3,0.6666666666666666,-0.19661051009001443,0.7720784721227665,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMA2,2,3,0.6666666666666666,-0.22573528508776572,0.7604314228499922,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CDK2,1,3,0.3333333333333333,0.09006613967850562,0.9402525591353782,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD3,1,3,0.3333333333333333,-0.24529056455288978,0.6580694586744877,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,AURKB,1,3,0.3333333333333333,-0.30365418570110186,0.3574590426933757,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSME3,1,3,0.3333333333333333,-0.29138249609316164,0.38545254639487264,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMC3,1,3,0.3333333333333333,-0.18688427246434747,0.6649849624539158,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMB5,1,3,0.3333333333333333,-0.10010209269744344,0.8400516141939639,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC1,1,3,0.3333333333333333,-0.24505491738446417,0.5024891107913311,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD13,1,3,0.3333333333333333,-0.23750284952591175,0.5241821680335146,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,UBE2E1,1,3,0.3333333333333333,-0.13206624441462494,0.7594832099508781,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMC1,1,3,0.3333333333333333,-0.24356787398224267,0.5059713534954614,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSME4,1,3,0.3333333333333333,-0.12046241043036889,0.7734711934793586,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMA5,1,3,0.3333333333333333,-0.04307227781732573,0.9412868820442865,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD12,1,3,0.3333333333333333,0.16044971057169533,0.8283462451444003,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CDC27,1,3,0.3333333333333333,0.04555179123254564,0.948474388981817,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMB6,1,3,0.3333333333333333,0.020536897046128974,0.9782279768435495,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMC5,1,3,0.3333333333333333,-0.14141248128316392,0.7121653317930533,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,BTRC,1,3,0.3333333333333333,-0.10499245400934598,0.783185115376305,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC15,1,3,0.3333333333333333,-0.215322401312599,0.7035514690325995,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,MAD2L1,1,3,0.3333333333333333,-0.2256259303860321,0.630201690798171,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,SKP1,1,3,0.3333333333333333,-0.1350512653904104,0.866513390169845,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CCNB1,1,3,0.3333333333333333,-0.2102803375597724,0.5981020453955073,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC2,1,3,0.3333333333333333,-0.1742862076272761,0.663463797865605,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMF1,1,3,0.3333333333333333,0.0009446811273683131,0.9984635817014167,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CDK1,1,3,0.3333333333333333,-0.11739090286357294,0.7578502104151992,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,UBE2C,1,3,0.3333333333333333,-0.08118142030863396,0.8355209514520924,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PTTG1,1,3,0.3333333333333333,0.08427605150884918,0.8854530546339012,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,AURKA,1,3,0.3333333333333333,-0.1781000725285174,0.6565612540334843,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CDC14A,1,3,0.3333333333333333,-0.5373880807290621,0.752376081316546,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD10,1,3,0.3333333333333333,-0.45055057179079244,0.7311247297426786,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMC6,1,3,0.3333333333333333,-0.37516768839238385,0.7680608612636327,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMA3,1,3,0.3333333333333333,-0.38939130104042236,0.7463783538659065,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC4,1,3,0.3333333333333333,-0.3612347980714428,0.7615303963889992,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMA7,1,3,0.3333333333333333,-0.29140001947776956,0.7399141289898692,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMA1,1,3,0.3333333333333333,-0.17695506270416234,0.8677786742875507,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,ANAPC16,1,3,0.3333333333333333,0.0485215323384231,0.9533473776376121,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,RB1,1,3,0.3333333333333333,0.024814258005539835,0.982639275175348,down,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD5,1,3,0.3333333333333333,0.125285812740501,0.9191285699889596,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD14,1,3,0.3333333333333333,0.037884153168994676,0.9385822591617469,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,CCNA1,1,3,0.3333333333333333,-0.03349299138114621,0.9556504193366417,up,3
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,PSMD6,1,3,0.3333333333333333,-0.11459474142297285,0.7629158300646474,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD11,3,3,1.0,-0.4410787936279881,0.08750343486866329,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD7,3,3,1.0,-0.38744256426706203,0.16577822042160253,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,NEK2,3,3,1.0,-0.4487839991844731,0.21050996187378124,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,BUB1B,2,3,0.6666666666666666,-0.517155681999961,0.029529147102922558,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD2,2,3,0.6666666666666666,-0.3784376868533114,0.640346253494088,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMC4,2,3,0.6666666666666666,-0.36846963448763265,0.20103361937859487,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CDC20,2,3,0.6666666666666666,-0.38018404578588094,0.1803450685010206,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC7,2,3,0.6666666666666666,-0.2230758197487821,0.5625997768533711,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMA6,2,3,0.6666666666666666,-0.1893958594803881,0.6363875510663858,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CDC23,2,3,0.6666666666666666,-0.3186003088445234,0.5262929993937134,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC5,2,3,0.6666666666666666,-0.5696154156254886,0.6957180016797391,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CCNA2,2,3,0.6666666666666666,-0.21822725871282778,0.6314988687803404,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,BUB3,2,3,0.6666666666666666,-0.19661051009001443,0.7720784721227665,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMA2,2,3,0.6666666666666666,-0.22573528508776572,0.7604314228499922,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD3,1,3,0.3333333333333333,-0.24529056455288978,0.6580694586744877,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSME3,1,3,0.3333333333333333,-0.29138249609316164,0.38545254639487264,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMC3,1,3,0.3333333333333333,-0.18688427246434747,0.6649849624539158,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMB5,1,3,0.3333333333333333,-0.10010209269744344,0.8400516141939639,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC1,1,3,0.3333333333333333,-0.24505491738446417,0.5024891107913311,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD13,1,3,0.3333333333333333,-0.23750284952591175,0.5241821680335146,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,UBE2E1,1,3,0.3333333333333333,-0.13206624441462494,0.7594832099508781,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMC1,1,3,0.3333333333333333,-0.24356787398224267,0.5059713534954614,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSME4,1,3,0.3333333333333333,-0.12046241043036889,0.7734711934793586,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMA5,1,3,0.3333333333333333,-0.04307227781732573,0.9412868820442865,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD12,1,3,0.3333333333333333,0.16044971057169533,0.8283462451444003,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CDC27,1,3,0.3333333333333333,0.04555179123254564,0.948474388981817,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMB6,1,3,0.3333333333333333,0.020536897046128974,0.9782279768435495,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMC5,1,3,0.3333333333333333,-0.14141248128316392,0.7121653317930533,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD9,1,3,0.3333333333333333,-0.12002125375097497,0.752376081316546,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC15,1,3,0.3333333333333333,-0.215322401312599,0.7035514690325995,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,MAD2L1,1,3,0.3333333333333333,-0.2256259303860321,0.630201690798171,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CCNB1,1,3,0.3333333333333333,-0.2102803375597724,0.5981020453955073,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC2,1,3,0.3333333333333333,-0.1742862076272761,0.663463797865605,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMF1,1,3,0.3333333333333333,0.0009446811273683131,0.9984635817014167,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CDK1,1,3,0.3333333333333333,-0.11739090286357294,0.7578502104151992,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,UBE2C,1,3,0.3333333333333333,-0.08118142030863396,0.8355209514520924,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PTTG1,1,3,0.3333333333333333,0.08427605150884918,0.8854530546339012,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD10,1,3,0.3333333333333333,-0.45055057179079244,0.7311247297426786,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMC6,1,3,0.3333333333333333,-0.37516768839238385,0.7680608612636327,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMA3,1,3,0.3333333333333333,-0.38939130104042236,0.7463783538659065,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC4,1,3,0.3333333333333333,-0.3612347980714428,0.7615303963889992,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMA7,1,3,0.3333333333333333,-0.29140001947776956,0.7399141289898692,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMA1,1,3,0.3333333333333333,-0.17695506270416234,0.8677786742875507,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,ANAPC16,1,3,0.3333333333333333,0.0485215323384231,0.9533473776376121,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD5,1,3,0.3333333333333333,0.125285812740501,0.9191285699889596,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD14,1,3,0.3333333333333333,0.037884153168994676,0.9385822591617469,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,CCNA1,1,3,0.3333333333333333,-0.03349299138114621,0.9556504193366417,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,PSMD6,1,3,0.3333333333333333,-0.11459474142297285,0.7629158300646474,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD11,3,3,1.0,-0.4410787936279881,0.08750343486866329,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD7,3,3,1.0,-0.38744256426706203,0.16577822042160253,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD2,2,3,0.6666666666666666,-0.3784376868533114,0.640346253494088,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMC4,2,3,0.6666666666666666,-0.36846963448763265,0.20103361937859487,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,CDC20,2,3,0.6666666666666666,-0.38018404578588094,0.1803450685010206,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,ANAPC7,2,3,0.6666666666666666,-0.2230758197487821,0.5625997768533711,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMA6,2,3,0.6666666666666666,-0.1893958594803881,0.6363875510663858,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,CDC23,2,3,0.6666666666666666,-0.3186003088445234,0.5262929993937134,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,ANAPC5,2,3,0.6666666666666666,-0.5696154156254886,0.6957180016797391,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMA2,2,3,0.6666666666666666,-0.22573528508776572,0.7604314228499922,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD3,1,3,0.3333333333333333,-0.24529056455288978,0.6580694586744877,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSME3,1,3,0.3333333333333333,-0.29138249609316164,0.38545254639487264,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMC3,1,3,0.3333333333333333,-0.18688427246434747,0.6649849624539158,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMB5,1,3,0.3333333333333333,-0.10010209269744344,0.8400516141939639,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,ANAPC1,1,3,0.3333333333333333,-0.24505491738446417,0.5024891107913311,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD13,1,3,0.3333333333333333,-0.23750284952591175,0.5241821680335146,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,UBE2E1,1,3,0.3333333333333333,-0.13206624441462494,0.7594832099508781,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMC1,1,3,0.3333333333333333,-0.24356787398224267,0.5059713534954614,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSME4,1,3,0.3333333333333333,-0.12046241043036889,0.7734711934793586,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMA5,1,3,0.3333333333333333,-0.04307227781732573,0.9412868820442865,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD12,1,3,0.3333333333333333,0.16044971057169533,0.8283462451444003,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,CDC27,1,3,0.3333333333333333,0.04555179123254564,0.948474388981817,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMB6,1,3,0.3333333333333333,0.020536897046128974,0.9782279768435495,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMC5,1,3,0.3333333333333333,-0.14141248128316392,0.7121653317930533,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD9,1,3,0.3333333333333333,-0.12002125375097497,0.752376081316546,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,ANAPC15,1,3,0.3333333333333333,-0.215322401312599,0.7035514690325995,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,ANAPC2,1,3,0.3333333333333333,-0.1742862076272761,0.663463797865605,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMF1,1,3,0.3333333333333333,0.0009446811273683131,0.9984635817014167,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,UBE2C,1,3,0.3333333333333333,-0.08118142030863396,0.8355209514520924,down,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PTTG1,1,3,0.3333333333333333,0.08427605150884918,0.8854530546339012,up,3
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,PSMD10,1,3,0.3333333333333333,-0.45055057179079244,0.7311247297426786,down,3
