Supplementary Table 2: Differential expression results (DESeq2) of ulcerative colitis patients vs healthy controls. (i) UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
ACSL6;37.20622394;-0.101683032;0.100694709;-1.009815039;0.312583914;0.391314611
MINOS1;123.1523854;0.040531018;0.040145825;1.009594843;0.312689441;0.391372472
TRAF3IP2;34.4356696;-0.069257483;0.06860063;-1.009575038;0.312698934;0.391372472
EMC2;51.53958445;-0.086572286;0.085861215;-1.008281633;0.313319278;0.392105756
SETD2;261.7793865;0.031079509;0.030856803;1.007217411;0.313830308;0.392702091
SDC4;12.66676707;-0.117103809;0.116277004;-1.007110654;0.313881602;0.392723082
CAPZA2;235.6974655;0.063291907;0.062898785;1.006250069;0.314295293;0.393197443
FAM111A;312.6162758;0.044509126;0.044238029;1.00612815;0.314353929;0.393227559
NUBPL;24.98558953;-0.080754632;0.080269252;-1.006046896;0.314393012;0.393233212
DCTN1;143.444122;0.04510892;0.04485796;1.005594551;0.314610646;0.393462166
EVI2B;3033.09705;0.038363137;0.038167337;1.005130058;0.314834228;0.393698507
LINC01137;9.661672829;0.115855822;0.115281911;1.004978327;0.314907286;0.393746587
C11orf73;45.88648835;0.071201417;0.070975383;1.003184682;0.315771762;0.394784103
LL21NC02.1C16.2;18.31842099;0.087680952;0.08744289;1.002722489;0.315994776;0.394976111
CCDC127;42.96512525;-0.056374484;0.056220097;-1.00274611;0.315983376;0.394976111
TMEM126A;16.2974685;0.122489928;0.122171657;1.002605115;0.316051427;0.394983825
MTIF3;135.6054865;-0.052220087;0.052088501;-1.002526204;0.316089517;0.394983825
PRIMPOL;26.99624858;-0.109329857;0.109057875;-1.002493922;0.3161051;0.394983825
B3GAT1;25.74187395;-0.139233601;0.138930158;-1.002184142;0.316254665;0.395127314
BLZF1;32.28566143;-0.074977478;0.074846601;-1.001748594;0.316465031;0.395346728
RSPRY1;113.8614664;-0.038587091;0.038564068;-1.000596999;0.317021682;0.395998646
EIF1AX;152.6211228;-0.087193293;0.087179361;-1.000159807;0.317233177;0.396219327
GADD45B;392.6117179;0.04642313;0.04642909;0.999871643;0.317372629;0.396349989
ACVR1C;15.07316308;-0.123836435;0.123861919;-0.999794248;0.31741009;0.396353265
DIRC2;46.90259489;0.072795277;0.072866428;0.999023548;0.317783284;0.396775727
DCP2;494.8189122;-0.046325921;0.04639901;-0.998424771;0.318073427;0.397094412
TFEC;78.2778055;-0.084088842;0.08423501;-0.99826476;0.318150991;0.397147666
ATP11A;176.1173478;0.049831257;0.049935014;0.997922162;0.318317104;0.397311431
CHAF1A;62.18352596;-0.056233454;0.056359116;-0.997770326;0.318390742;0.397359749
NAA20;89.46991846;-0.057738435;0.057891406;-0.99735762;0.318590954;0.397566007
PIK3R3;14.57046019;-0.115097031;0.115467425;-0.996792224;0.318865373;0.397864812
VIMP;173.7522355;-0.043042489;0.043190941;-0.996562886;0.318976728;0.397960109
C9orf85;23.55499561;-0.08227048;0.082590772;-0.996121932;0.319190905;0.398183654
C22orf46;9.525200998;0.125413735;0.125931229;0.995890666;0.319303271;0.398236496
PM20D2;72.42996221;-0.065794785;0.066063655;-0.995930148;0.319284086;0.398236496
NIF3L1;31.93845246;-0.077408791;0.077826178;-0.994636936;0.319912877;0.398953063
HIP1R;10.55560205;0.104065317;0.104651554;0.994398205;0.320029042;0.399054187
PDGFD;14.92596569;-0.130465873;0.131246598;-0.994051463;0.320197813;0.399220879
RPL4;1163.349936;0.057073576;0.057443147;0.993566315;0.320434051;0.399471641
OAZ2;1240.242217;0.046812018;0.047123087;0.993398797;0.320515648;0.399529585
IFI44L;257.0811367;0.154495529;0.155542658;0.993267896;0.320579419;0.399565299
FAM58A.1;70.17505006;-0.051246902;0.051631016;-0.992560395;0.320924234;0.399951255
CRYBB2P1;21.08759175;-0.086767922;0.087464565;-0.992035144;0.321180382;0.400226638
RRNAD1;33.69275776;-0.061229886;0.061732726;-0.991854564;0.321268476;0.40029257
ZC3H6;235.1471036;-0.061029352;0.061617637;-0.990452644;0.321952925;0.401101448
NCEH1;16.3724931;-0.099421053;0.100402731;-0.990222596;0.322065331;0.401197555
NUDT2;23.79416393;0.088423049;0.089328163;0.989867541;0.322238867;0.401369782
ORMDL3;304.3215641;0.049626869;0.050170918;0.989156096;0.322586775;0.40175914
INTS10;129.5084143;-0.041708756;0.042192884;-0.98852584;0.322895186;0.402099226
RPP14;122.0164842;0.043457132;0.043979181;0.988129629;0.323089167;0.402296755
EIF2S1;96.69175645;0.05310677;0.053765285;0.987752032;0.323274105;0.402482982
NDUFC1;55.76447746;-0.050632735;0.051287902;-0.987225703;0.323532004;0.402759996
HNRNPH2.1;344.7069069;-0.05540443;0.056139651;-0.986903721;0.32368984;0.402912397
SNUPN;33.6647373;0.06507999;0.065984878;0.986286437;0.323992573;0.403245105
IQCB1;57.02108093;-0.068825114;0.06980536;-0.985957441;0.324153997;0.403401885
TMEM176B;239.2606542;0.146927596;0.149093894;0.985470243;0.324393141;0.403655339
PTPMT1;17.79482947;0.084463967;0.085749119;0.985012645;0.32461786;0.403890791
CDK19;365.2943177;0.036483211;0.037045723;0.984815726;0.324714594;0.40396697
HAUS1;32.05762444;0.102699876;0.104317332;0.984494849;0.324872263;0.40411893
E2F3;219.2710348;0.054736731;0.055610329;0.984290727;0.324972588;0.404199533
LRRC8C;176.4356961;0.046198672;0.046943129;0.984141293;0.325046046;0.404206901
SPTB;89.77089145;0.133887702;0.136046194;0.984134129;0.325049568;0.404206901
TMEM99;15.02740483;0.103913988;0.105604616;0.983990957;0.325119959;0.404250249
GTF2F1;132.972077;-0.040159505;0.040820934;-0.983796814;0.325215426;0.404324762
DAG1;21.82544428;-0.079859359;0.081187045;-0.983646577;0.325289315;0.404372437
TNFAIP8L1;82.90076986;0.055806401;0.056823206;0.982105818;0.326047719;0.405270939
CLASP1;104.9400041;-0.040261721;0.041000065;-0.981991627;0.326103973;0.405296581
ASCC2;794.3089198;0.087983836;0.08962662;0.981670794;0.326262058;0.405448764
CEP97;38.84857531;0.069674349;0.070993963;0.981412307;0.32638946;0.405562788
PRKCD;701.7305837;0.047374731;0.048278941;0.981271126;0.326459057;0.405604968
GFOD1;197.6482334;0.059284693;0.060421655;0.98118287;0.32650257;0.405614735
LSS;32.67086727;-0.069577665;0.070946193;-0.980710341;0.326735603;0.405859914
R3HDM1;120.8863196;-0.041802169;0.042710359;-0.978736068;0.327710406;0.407026341
SNAP47;46.59081504;0.059294665;0.060624639;0.978062157;0.328043583;0.407395682
POMGNT2;44.81849741;0.074229507;0.075940087;0.977474617;0.328334238;0.40771214
ALDH5A1;128.1501359;-0.085288267;0.087266582;-0.977330215;0.328405699;0.407756372
ADI1;214.886712;-0.032374324;0.033185464;-0.975557351;0.329283868;0.408802114
GIGYF2;377.2250924;0.034129338;0.035042937;0.973929158;0.330091715;0.409721591
ZDHHC2;160.5599687;0.081908839;0.08410227;0.973919481;0.33009652;0.409721591
STK17A;347.7643597;0.041115247;0.042240727;0.973355581;0.330376607;0.410024508
MPZL3;308.0670251;0.050853007;0.052252301;0.973220435;0.330443757;0.410063113
HIPK2;497.1179212;0.040116501;0.04122874;0.973022736;0.330542002;0.410140295
ZUFSP;21.9514026;-0.098825418;0.101720548;-0.971538397;0.331280242;0.411011485
GPR27;155.1353386;-0.081155605;0.083543537;-0.971416918;0.331340707;0.411041678
ARPC1A;52.46832884;0.059321951;0.061088863;0.971076362;0.331510254;0.41120717
UBN2;174.2150972;0.033390542;0.03439187;0.970884752;0.331605672;0.411280686
AC093838.4;74.50581594;-0.05902969;0.060808642;-0.970745084;0.331675235;0.411284004
PHF19;116.4751864;0.043647107;0.044962984;0.970734216;0.331680648;0.411284004
ACTN4;825.9087759;-0.053471552;0.055088082;-0.970655542;0.331719838;0.411287772
PRKD3;109.4262218;-0.047293035;0.048820784;-0.968706982;0.332691408;0.412439833
RBM10.1;209.1635732;-0.031562201;0.032583813;-0.96864664;0.332721524;0.412439833
LRRK2;1055.886403;0.05710903;0.058968834;0.968461234;0.33281407;0.412509607
DPH2;46.80678357;0.059316852;0.061258648;0.968301686;0.332893723;0.412563386
P2RX5;148.4693538;0.065938816;0.068171841;0.967244184;0.333421979;0.413173059
DHCR7;23.92568032;0.078726261;0.081405995;0.967081871;0.333503108;0.413228584
ASRGL1;86.98889607;0.062136128;0.064274652;0.966728349;0.333679851;0.413357542
VAPB;150.741627;-0.030356774;0.031399796;-0.966782547;0.333652751;0.413357542
ZNF839;93.49315926;0.040388901;0.041794617;0.966366089;0.333861026;0.413536951
LDHA;219.1315242;0.047372147;0.049049429;0.965804253;0.33414214;0.413840097
KIAA1109;443.1799799;-0.041870664;0.043358424;-0.965686941;0.334200856;0.413867763
KLHL21;354.3808522;0.043691531;0.04526949;0.965142989;0.334473198;0.414159944
DAB2;122.4236536;0.061976593;0.0642471;0.964659775;0.334715249;0.414414559
AK9;65.59191333;-0.056070688;0.05815636;-0.964136814;0.334977338;0.414693925
OR2W3;237.102087;0.119325688;0.12378091;0.964007196;0.335042318;0.414729241
MRPS23;46.87762978;0.07452581;0.077315993;0.963911966;0.335090064;0.414743218
KIAA0586;55.10365794;-0.05754614;0.059713348;-0.963706474;0.335193108;0.414825627
PEX1;45.08213107;0.066056;0.06862061;0.962626243;0.335735123;0.415451217
TRAPPC12;119.163116;-0.035057183;0.036421208;-0.962548601;0.335774102;0.415454264
MYB;32.12317478;-0.09077006;0.094311058;-0.962454056;0.335821571;0.415467814
RP11.1191J2.5;11.73229537;0.107237098;0.111511075;0.961672168;0.336214307;0.415908467
ZNF586;41.94305016;0.055273163;0.057514689;0.9610269;0.336538643;0.41626442
BCL7A;42.61710732;0.087830791;0.091401561;0.960933159;0.336585777;0.416277463
NUBP1;88.19955691;0.043645927;0.045450161;0.960303014;0.336902733;0.416521759
DEPDC5;24.08752798;-0.074933218;0.078035168;-0.960249323;0.336929749;0.416521759
NIPBL;1125.319392;-0.029587693;0.030809987;-0.96032802;0.336890152;0.416521759
SNX10;551.8941262;-0.047212593;0.049158519;-0.960415284;0.336846249;0.416521759
CCDC86;19.24235708;-0.076476932;0.079653306;-0.960122513;0.336993559;0.416555381
HOXB4;16.86958506;0.098437364;0.102553219;0.95986615;0.337122584;0.416669597
AC005831.1;19.14799024;-0.088542598;0.092261295;-0.95969385;0.337209319;0.416731526
SF3B4;90.65212695;-0.051640736;0.053827268;-0.959378733;0.337367985;0.416795179
MYEF2;12.8061705;-0.110634203;0.11530922;-0.95945669;0.337328728;0.416795179
ALAD;52.3814588;-0.061622706;0.064232252;-0.95937328;0.337370731;0.416795179
S100PBP;165.5816562;0.036700276;0.038278553;0.958768636;0.337675313;0.417080885
CHST15;593.6549699;0.053808921;0.056118781;0.958839797;0.337639457;0.417080885
FKBP3;125.7196378;-0.069572452;0.072589977;-0.95843055;0.337845696;0.417246036
NOP14.AS1;23.61108143;0.073414516;0.076642565;0.957881768;0.338122381;0.417542421
EIF3I;137.8999337;0.041931455;0.043802904;0.957275688;0.338428123;0.417874621
LINC00936;47.15736462;0.063604973;0.066450589;0.957176971;0.338477939;0.417890777
DTX3;44.57224197;-0.069712726;0.072855474;-0.956863245;0.338636285;0.418040908
TNFRSF1B;3428.366272;-0.03702337;0.038723197;-0.956103133;0.339020132;0.418469355
SFXN2;22.22345727;0.082273119;0.086094016;0.955619489;0.339264512;0.418725575
ZNF354A;34.41310797;0.096931048;0.10146551;0.955310318;0.339420791;0.418873017
TRAF7;152.7215333;0.034949556;0.036588762;0.955199189;0.339476976;0.418896915
CABIN1;337.6356321;0.041960326;0.043987906;0.953905959;0.340131247;0.419658735
CAMKMT;18.26311745;0.083636643;0.087803405;0.952544415;0.340820952;0.420418515
ANKRD46;52.58155288;-0.062240838;0.065337259;-0.952608648;0.340788394;0.420418515
SEPT7P2;28.39473473;-0.081785883;0.085900994;-0.952094728;0.341048943;0.420654144
SAAL1;39.83116367;0.066796256;0.070200078;0.951512552;0.34134425;0.42097274
CLN8;56.60169383;-0.052239221;0.054914732;-0.951278809;0.341462861;0.421073377
CTC1;59.0841295;0.050538846;0.053177385;0.950382312;0.341918028;0.421588968
TCAP;11.26037998;0.089418998;0.094122281;0.950030078;0.342096969;0.421763895
ZNF606;22.27503831;-0.082012061;0.086348447;-0.949780384;0.342223855;0.421874612
NEMF;466.8093837;-0.035876044;0.037781784;-0.9495593;0.342336227;0.421967417
MED21;30.40984069;-0.086830252;0.091450384;-0.949479352;0.342376869;0.421971795
HEMGN;778.4281742;0.100213104;0.105556385;0.949379843;0.342427458;0.421988431
MRPL19;22.34123498;-0.087009737;0.091694378;-0.948910277;0.342666247;0.422236964
HMCES;196.0840705;-0.041798414;0.044078863;-0.948264336;0.342994902;0.422596166
UBE2Z;321.3561554;0.029706358;0.031333341;0.948075027;0.343091261;0.422669114
NFKBIB;87.73785866;0.040065841;0.042281482;0.947597841;0.343334226;0.422922638
PPIA;124.7703833;-0.045067926;0.047615889;-0.946489246;0.343899105;0.423572601
FAM162A;110.2739325;0.051348569;0.054289649;0.945826133;0.344237274;0.42394322
CTD.3195I5.5;10.55738598;-0.102704189;0.108596779;-0.945738819;0.344281818;0.423952185
ZC3H10;28.28450357;0.063543998;0.067272332;0.9445785;0.344874108;0.424635576
LLGL2;109.8072677;-0.061244404;0.064843042;-0.94450233;0.344913012;0.424637522
ELL2;35.64331685;0.086287927;0.091412848;0.943936537;0.34520208;0.424947421
PIGU;19.91119241;-0.071134503;0.075395276;-0.943487537;0.345431587;0.425183941
PYROXD1;27.30030345;0.086276844;0.091518946;0.942721129;0.345823563;0.425620367
MYO9A;133.542006;0.047215486;0.050091021;0.942593811;0.345888707;0.425654496
CCDC7;28.48757379;0.094652776;0.100472095;0.942080249;0.346151556;0.425885828
CTD.2368P22.1;30.96169562;0.071673433;0.076076495;0.942123215;0.34612956;0.425885828
C6orf106;292.187954;-0.033179509;0.035238027;-0.941582501;0.346406432;0.426153328
C1orf27;73.91145809;-0.055748108;0.059220679;-0.941362184;0.346519286;0.42617319
SCAF11;1423.154791;0.019894149;0.02113405;0.941331597;0.346534955;0.42617319
SEMA4D;1286.545663;-0.033523786;0.035612599;-0.941346213;0.346527468;0.42617319
SEC24A;46.47610437;0.06748603;0.071716003;0.941017727;0.346695775;0.426324884
LRRFIP2;137.603377;0.046004266;0.048901201;0.940759418;0.346828162;0.426441586
HDAC11;15.14600431;0.085518908;0.091004575;0.939720981;0.3473607;0.427050214
FANCC;10.29200979;-0.110131995;0.117222997;-0.939508446;0.347469758;0.427138135
XRCC4;22.4917744;0.109993499;0.117123596;0.939123308;0.347667439;0.427334966
GPT2;10.00512025;0.113731478;0.121238179;0.938083028;0.348201743;0.427945472
TMEM176A;101.3693755;0.144951362;0.154530788;0.938009596;0.348239478;0.42794562
PCNA;115.6683717;-0.05670307;0.060474046;-0.937643074;0.348427867;0.428130883
PSMD14;47.79773517;-0.068893473;0.073482552;-0.937548731;0.34847637;0.428144239
MPP6;62.94415706;0.066678518;0.071183982;0.936706776;0.34890941;0.428629992
TBCK;39.68199733;0.0623106;0.066575071;0.935944933;0.349301541;0.429065388
EPS8L2;16.1740141;0.085237159;0.091084932;0.935798679;0.349376852;0.429111567
PNKD;134.0258575;-0.041119104;0.043953662;-0.935510301;0.349525377;0.429247648
MAL;287.2094651;0.057297647;0.061264017;0.935257752;0.349655482;0.429329754
C1GALT1;171.3534188;0.049451792;0.052876382;0.935234026;0.349667707;0.429329754
RP5.935K16.1;59.36482188;-0.052746692;0.056409782;-0.93506286;0.349755905;0.429391705
ANKMY1;32.7266567;0.065630381;0.070240448;0.934367341;0.350114438;0.429785495
PLEKHM1;196.7320729;-0.037052147;0.039688734;-0.933568356;0.350526595;0.430245017
ZNF766;55.8615257;-0.054642823;0.058548999;-0.933283649;0.350673535;0.430378944
LAIR1;101.7956699;-0.043723358;0.046856543;-0.933132394;0.350751615;0.430428339
CTPS1;28.57242895;-0.067092134;0.071952356;-0.932452226;0.351102865;0.43081291
CYB561D2;94.83554864;-0.044426378;0.047650759;-0.932333053;0.351164431;0.430841986
ASAP2;15.32686092;0.107559594;0.115406593;0.932005629;0.351333616;0.431003079
KCNN4;51.22637951;-0.0670317;0.071941319;-0.931755234;0.351463034;0.431115358
CDK2;74.26043414;-0.04501945;0.048335627;-0.931392705;0.351650463;0.431298762
MTERF;38.60359008;0.057920012;0.062224062;0.930829816;0.351941604;0.431609316
MFHAS1;339.8606537;-0.048392909;0.052045713;-0.92981547;0.352466635;0.432206608
TTC39C;134.1498373;-0.050129379;0.053951251;-0.929160642;0.352805841;0.432529316
KDM5C.1;213.0184792;-0.03658724;0.039374329;-0.929215564;0.352777383;0.432529316
SUGP1;116.980867;0.03660757;0.039407393;0.928951824;0.352914054;0.432615364
CEP63;386.7037173;-0.038924098;0.041938252;-0.928128768;0.353340779;0.433091795
NEURL1;28.22663167;-0.08645769;0.09317905;-0.927866185;0.353476987;0.433212074
CGRRF1;18.57606613;-0.107750634;0.116175359;-0.927482687;0.353675977;0.433409262
ZNF598;97.83996436;-0.043715778;0.047144545;-0.927271196;0.353785745;0.433497084
MCM5;123.4028566;-0.040890044;0.044147096;-0.926222745;0.354330234;0.434117497
SNX33;14.24932696;-0.095439088;0.103065372;-0.926005369;0.35444319;0.434209128
ACTR5;30.6550427;-0.070996174;0.076701255;-0.925619467;0.354643773;0.434408075
C15orf40;26.18090311;-0.067384208;0.072813605;-0.925434306;0.354740041;0.434479217
PPME1;67.20133918;0.051262615;0.055402748;0.925272062;0.354824408;0.434519335
GABARAPL1;411.5186986;-0.042811716;0.046275383;-0.925150986;0.354887375;0.434519335
ETFDH;39.82850543;0.060625062;0.065525614;0.92521167;0.354855814;0.434519335
SLC9A9;30.37307999;-0.062107357;0.06717349;-0.924581356;0.355183715;0.434835373
FAM13A;69.45587729;0.065186721;0.070695252;0.922080603;0.356486534;0.436341466
AF131215.9;29.22642105;-0.074747944;0.081065126;-0.922072745;0.356490632;0.436341466
SEMA3C;23.64023858;0.094512376;0.102513439;0.921951086;0.35655409;0.436372191
APOO;11.84129692;0.104763013;0.113668433;0.921654416;0.356708865;0.436514656
TLK1;252.891264;-0.041131238;0.04466023;-0.920981332;0.357060174;0.436897569
MED26;81.03426666;-0.043326729;0.047066786;-0.920537225;0.35729209;0.437134327
POGK;135.387954;-0.038085472;0.041400117;-0.91993634;0.357606027;0.437471373
ALDH16A1;144.0231978;0.042378176;0.046151174;0.918246976;0.35848958;0.438505102
RP11.175O19.4;154.7048806;-0.035032798;0.038165331;-0.917922011;0.358659697;0.438666026
SMCHD1;2780.283219;0.039824316;0.043404427;0.917517385;0.358871587;0.438878001
TMX4;527.6665157;-0.039248957;0.042781171;-0.917435307;0.358914578;0.4388834
MAP3K6;16.78774978;0.091063896;0.099340656;0.91668305;0.359308751;0.439298085
KLHL2;168.0628575;0.094827042;0.103450608;0.916640739;0.359330929;0.439298085
DAP3;165.0392532;-0.035714328;0.038966805;-0.916532111;0.359387873;0.439320494
MMAA;33.28990342;0.075529233;0.082478368;0.915745978;0.359800144;0.439777206
C6orf203;27.52490096;-0.073063704;0.079830055;-0.915240559;0.360065357;0.440054094
NFS1;39.64166269;-0.056737377;0.062018501;-0.914845997;0.360272484;0.440259941
PMPCA;47.72144668;-0.052333605;0.057216442;-0.914660252;0.360370017;0.440331832
ACSS1;241.8574581;-0.038173081;0.041752023;-0.914280995;0.360569214;0.440498552
BEX2;37.75619976;0.09157074;0.100159076;0.914253042;0.360583899;0.440498552
RNF115;201.5593805;0.031229886;0.03416859;0.913994;0.360719998;0.440617503
ACYP1;29.69266614;-0.08100885;0.08866262;-0.913675343;0.360887464;0.440768054
TMEM187.1;39.65492849;0.055554715;0.060807775;0.913612046;0.360920734;0.440768054
ATN1;14.11493341;-0.089400413;0.09793014;-0.912899881;0.3612952;0.440941374
MTHFD2;116.7708865;-0.063574103;0.069634347;-0.912970481;0.361258067;0.440941374
DGCR2;571.7541276;0.038852038;0.042551112;0.913067501;0.361207041;0.440941374
RNF7;119.679745;0.050666212;0.055491336;0.913047247;0.361217693;0.440941374
FAM193A;203.2881254;0.034991972;0.038328893;0.9129398;0.361274204;0.440941374
OXR1;151.329726;-0.055278406;0.06054411;-0.913026976;0.361228354;0.440941374
PPP4R1;313.4180862;-0.053389098;0.058492137;-0.912756824;0.361370451;0.440985908
RSL1D1;183.167055;0.045354087;0.049702313;0.912514605;0.361497885;0.441046802
DGUOK;223.2436945;0.027743405;0.030403028;0.912521111;0.361494461;0.441046802
ZNF182.1;70.27487875;-0.041957624;0.045986974;-0.912380637;0.361568379;0.441085508
FAAH;13.5734953;0.090252788;0.098939941;0.912197711;0.361664649;0.441155646
RP11.65L3.2;13.8560066;0.107511984;0.117878462;0.912057916;0.361738231;0.441198097
COASY;71.31566389;0.041415019;0.045418826;0.911846969;0.361849281;0.441286233
ZNF646;70.83008467;-0.050436214;0.055324649;-0.911640925;0.361957772;0.441371229
TTF2;67.44578772;0.049291425;0.054149714;0.910280438;0.362674632;0.442197974
ITPKB;205.2539683;0.041842096;0.045988068;0.909846786;0.362903317;0.442334587
TMTC2;29.44413411;-0.073562922;0.080846269;-0.909911155;0.362869366;0.442334587
TOR1A;139.7294523;0.035765322;0.039304182;0.909962252;0.362842417;0.442334587
FGFR1OP2;300.9826862;0.062180367;0.068490105;0.90787372;0.363944943;0.443556682
CCT3;249.0029622;-0.034079658;0.03767595;-0.904546759;0.365705552;0.445654677
ZNF618;23.57113674;-0.081953352;0.090741441;-0.903152418;0.366445007;0.446507962
C16orf58;42.07820525;0.051453017;0.057014368;0.902457027;0.366814139;0.44690988
C12orf45;21.14902656;0.083560987;0.092672914;0.901676488;0.367228746;0.447367111
GLCCI1;277.8995097;0.033804646;0.037495792;0.901558385;0.367291506;0.44739566
POLR3H;33.92310086;0.062892469;0.069785967;0.901219423;0.367471666;0.447567192
SLC27A3;195.7579138;0.037997818;0.04222656;0.89985587;0.368196957;0.448402567
SUPT6H;147.9782134;0.040505948;0.045066112;0.898811672;0.368752982;0.449021969
KISS1R;24.47742469;-0.087739195;0.09762331;-0.898752508;0.368784502;0.449021969
FYN;987.5958874;-0.038931957;0.043325494;-0.898592344;0.368869838;0.449077812
WDR25;23.29832453;-0.069484427;0.07733528;-0.898482907;0.368928154;0.449100749
RP11.611E13.2;24.56835088;0.075886687;0.084507318;0.897989534;0.369191129;0.449372791
ZNF345;15.15257281;-0.097699937;0.108931773;-0.896891094;0.369777033;0.450037795
A1BG.AS1;10.81615087;0.099792609;0.111371905;0.896030362;0.370236548;0.450462633
EVA1C;14.4256469;-0.08887198;0.099175726;-0.896106168;0.370196063;0.450462633
TRIB1;165.927646;0.059006725;0.065854636;0.896014747;0.370244887;0.450462633
LGALS2;104.3556767;0.105017218;0.117271915;0.895501857;0.370518873;0.450747778
IL32;396.1900607;0.05450714;0.060889039;0.895188053;0.37068657;0.450903572
RP11.357C3.3.1;25.61400414;0.073577697;0.082260269;0.894449997;0.371081172;0.45133531
ZSCAN5A;18.16745815;0.080529493;0.090062631;0.894149906;0.371241691;0.451482278
IGF2BP2;324.1979653;0.096821862;0.108343617;0.893655439;0.371506274;0.451755759
FADS2;21.97939675;0.126509144;0.14158808;0.893501377;0.371588735;0.451807742
CCZ1;96.5459983;0.045096896;0.05049064;0.89317339;0.371764326;0.451972936
ZNF865;55.89200942;0.056922186;0.063739143;0.893049138;0.371830859;0.452005522
ZNF148;608.3142077;0.027990415;0.03135546;0.89268074;0.372028168;0.452197058
COPS5;101.4439345;0.047936648;0.05372688;0.892228396;0.372270525;0.452443303
TARBP2;43.42066616;0.050506128;0.056655213;0.891464789;0.372679873;0.452858985
PRKCE;29.41554756;0.065745521;0.073754987;0.89140441;0.372712253;0.452858985
HLA.DRB1;1637.331463;-0.057274751;0.064254913;-0.891367658;0.372731963;0.452858985
ALAS1;68.34545149;-0.046962721;0.052730596;-0.890616164;0.373135125;0.453300407
KDM6A;102.8687019;-0.048945318;0.054987377;-0.890119174;0.373401898;0.453576062
RP11.25K19.1;10.38366421;-0.112857862;0.126881764;-0.889472679;0.3737491;0.453949345
SLAMF8;12.30145494;0.114350142;0.12868743;0.888588275;0.374224395;0.454478111
EMR2;389.6931268;0.056777043;0.063912658;0.88835366;0.374350544;0.454582788
GOLPH3L;90.14632646;-0.045698227;0.051449497;-0.888215237;0.374424984;0.454624658
RAB4A;75.32182584;-0.050673676;0.057126292;-0.887046473;0.375053881;0.455339665
GALNT3;45.87291376;-0.067759176;0.076396414;-0.88694184;0.375110214;0.455359465
CCDC101;45.60883542;0.058496079;0.066011379;0.886151446;0.375535924;0.455823986
PIGP;34.1111552;0.070067666;0.079075769;0.88608263;0.375573002;0.455823986
MCM3AP.AS1;15.1341375;0.101719393;0.114824216;0.885870566;0.375687279;0.455914045
PPIH;110.6669757;-0.042798851;0.048326057;-0.885626801;0.375818664;0.456024845
RNF157;79.45656289;0.058482361;0.066095994;0.884809474;0.376259399;0.456503228
UBASH3A;61.66524189;-0.063054677;0.071268605;-0.884746891;0.376293159;0.456503228
EIF2B3;27.58424724;0.070610982;0.079895132;0.883795791;0.376806459;0.457077203
KANK1;18.12895203;0.10445254;0.118281388;0.883085178;0.377190252;0.457493976
TTC28.AS1;38.1124803;0.062603273;0.070915978;0.882780928;0.377354647;0.457644582
RFXAP;28.04791534;-0.077937895;0.088351136;-0.882138001;0.377702185;0.458017241
RP11.355O1.11;24.33417629;0.068094026;0.077244093;0.881543469;0.378023737;0.458358314
RHOBTB1;17.54718549;0.097303828;0.110413665;0.881266177;0.378173768;0.458491364
SFR1;15.46653155;-0.09964475;0.113140014;-0.880720676;0.378469023;0.458800434
CD160;48.12787155;-0.095390446;0.108360497;-0.880306459;0.378693314;0.459023422
C11orf84;10.7476987;-0.092153053;0.10476465;-0.879619729;0.379065348;0.459425425
SNHG17;66.04974344;0.057672491;0.065664971;0.878283963;0.379789637;0.460254229
CASP6;60.39024268;0.048241263;0.054961946;0.877721158;0.380095059;0.4605753
TMEM50B;129.2135611;-0.052957296;0.060353828;-0.877447173;0.380243801;0.460706466
TLE3;940.0543191;0.051292613;0.05851542;0.876565745;0.380722552;0.461237405
MOV10;72.64585805;0.057657354;0.065800576;0.876243914;0.380897448;0.461400156
LINS;182.8738587;0.043543168;0.049703516;0.8760581;0.380998449;0.461473369
VPS45;49.1563982;0.056662584;0.064687369;0.875945106;0.381059877;0.46149864
TMEM229B;105.919846;-0.048795393;0.055710796;-0.875869611;0.381100922;0.461499222
MDS2;13.96049047;-0.100539577;0.114812401;-0.875685692;0.381200926;0.461571194
CDC25B;305.3520756;-0.045241515;0.051812938;-0.873170229;0.382570299;0.463179982
ATG2A;300.3394923;-0.051548317;0.059052232;-0.872927498;0.382702597;0.463290854
MRPL34;86.64603914;-0.050883074;0.058320787;-0.87246891;0.382952622;0.463544204
NHP2L1;471.8430562;0.029244483;0.033523256;0.87236405;0.383009806;0.463564103
TXNL1;152.0467468;0.038462187;0.04414363;0.871296423;0.383592323;0.464170374
CHIC1;26.39349458;-0.089272832;0.102458687;-0.871305649;0.383587287;0.464170374
TRAM2;61.38445395;-0.055808292;0.06405838;-0.871209855;0.38363958;0.464178188
EDARADD;31.7502661;0.067318776;0.077296404;0.870917305;0.383799307;0.464250882
CRYBG3.1;11.14952774;-0.105043171;0.120617882;-0.870875603;0.383822079;0.464250882
CAMLG;286.8327725;0.033037375;0.03793115;0.870982693;0.383763603;0.464250882
PSMA1;287.3480351;0.028335753;0.032556962;0.870343901;0.384112494;0.464552763
CLN6;57.92701973;0.054217855;0.062418213;0.868622347;0.385053727;0.465641609
PEAK1;41.02676809;0.05353261;0.061635488;0.868535507;0.385101243;0.465649574
