Supplementary Table 3: Differential expression results (DESeq2) of primary sclerosing cholangitis patients with and without UC comorbidity vs healthy controls. (ii) PSC alone + PSC/UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
ZNF335;146.1616303;-0.105044223;0.060740996;-1.729379337;0.083741226;0.177250963
WARS;625.4263257;0.141518519;0.081837505;1.729262391;0.083762144;0.177262261
ATF1;76.75883131;0.161358392;0.093318646;1.729112006;0.083789051;0.177286225
KCTD15;14.65828746;0.226878095;0.131222598;1.72895597;0.083816976;0.177312334
EMG1;117.7808001;-0.122905464;0.071101882;-1.728582424;0.083883858;0.17742083
QSER1;75.81428748;-0.123527376;0.071472156;-1.728328653;0.083929319;0.177451005
ICA1;19.04708767;0.208893128;0.120859167;1.728401187;0.083916323;0.177451005
PHF8.1;173.2917363;-0.093396526;0.054042519;-1.728204538;0.08395156;0.177465051
LINC00909;45.16950868;-0.151292946;0.087566157;-1.727755919;0.084031993;0.177602079
PFKL;263.6182013;-0.101428573;0.058709663;-1.727629951;0.08405459;0.17761684
RTN4R;9.877273838;-0.256573462;0.14855027;-1.727182745;0.084134849;0.177753422
C9orf37;11.50883426;-0.2643138;0.153053102;-1.726941798;0.084178117;0.177811815
CYTH2;100.5704478;0.088082526;0.051015342;1.726588961;0.08424151;0.177912689
TMEM131;172.9088903;-0.086285281;0.049986586;-1.726168719;0.084317064;0.178039205
KIAA0319;12.36484868;0.293276819;0.169987349;1.725286154;0.084475916;0.178341528
TMEM218;50.80774653;-0.147960336;0.085785549;-1.724769927;0.084568943;0.178504799
AFG3L1P;91.15627579;-0.124569854;0.072252364;-1.724093819;0.084690908;0.178729077
MED9;34.94413126;-0.150094946;0.087066173;-1.723918048;0.084722639;0.178736109
SPOP;1201.500383;-0.063988772;0.037118582;-1.723901314;0.08472566;0.178736109
FBXO11;232.1563165;0.081657826;0.047391029;1.723065035;0.084876765;0.178988499
RP11.332E4.1;20.87480245;-0.173996409;0.100979368;-1.723088719;0.084872483;0.178988499
AIDA;13.38723292;0.271468275;0.157572875;1.722810954;0.084922717;0.179052215
MCM5;123.4028566;-0.096658999;0.056108481;-1.72271638;0.084939827;0.179055106
CD300A;634.2480894;0.103190003;0.059909654;1.722426953;0.084992205;0.179132329
CXCR1;1923.085199;0.152423082;0.088506492;1.722168385;0.08503902;0.179144286
GIGYF2;377.2250924;-0.075866218;0.044053591;-1.722134724;0.085045116;0.179144286
GUSBP9;15.26930673;-0.2559757;0.148624268;-1.722300826;0.085015038;0.179144286
FTSJ2;55.17321041;-0.118269788;0.068695083;-1.721663061;0.085130572;0.1792911
RN7SL172P;124.8056461;0.152952978;0.088869095;1.721104258;0.085231907;0.179419269
LMTK2;20.20266802;0.211051555;0.12262762;1.721076826;0.085236884;0.179419269
HAUS6;53.27476883;-0.148694287;0.086396591;-1.721066593;0.08523874;0.179419269
USP42;163.4596936;-0.081850764;0.047562957;-1.720893073;0.085270229;0.179452348
RP5.1052M9.1;109.052733;-0.115454906;0.067110925;-1.720359327;0.085367146;0.179623084
CC2D1B;44.9817229;-0.138584667;0.080569882;-1.720055476;0.085422358;0.179693174
IMMP1L;22.88247331;-0.235292095;0.136799272;-1.719980607;0.085435967;0.179693174
CLTC;728.0986818;0.078565246;0.045679718;1.719915296;0.08544784;0.179693174
KLHDC4;61.61113123;-0.131696436;0.076593731;-1.719415341;0.085538771;0.179851154
SUMO1;63.03457475;0.150170577;0.087347791;1.719225802;0.085573264;0.179890434
SLC35B1;173.9070092;-0.070781616;0.041220911;-1.717128833;0.085955635;0.180660864
PRELID1;283.733539;0.08445737;0.049196784;1.716725425;0.086029352;0.180782405
VWA9;22.57481396;-0.206146696;0.120099254;-1.716469417;0.086076161;0.180847365
KLHDC10;146.1203715;-0.120307236;0.070112605;-1.715914518;0.086177689;0.181027247
U91328.20;35.53236812;0.134221609;0.078243337;1.71543819;0.086264919;0.181177031
ACTN1;2434.241479;0.125656317;0.073262127;1.715160658;0.086315776;0.181250384
TFB1M;55.27893797;-0.125496217;0.073179692;-1.714904966;0.086362652;0.181315352
CTTN;123.6012925;-0.200622778;0.117006789;-1.714625103;0.086413983;0.18135282
C12orf5;25.81961123;0.202242164;0.117955336;1.714565621;0.086424896;0.18135282
ZNF563;10.44412712;-0.260351378;0.151848496;-1.714546965;0.086428319;0.18135282
IWS1;292.0142609;-0.070727529;0.041267476;-1.713880675;0.086550643;0.181576003
VENTX;32.28247254;0.165539784;0.096598143;1.713695298;0.086584701;0.181613964
ENTHD2;262.6229824;-0.06941692;0.040516776;-1.71328836;0.086659503;0.181737357
hsa.mir.6080;72.61958352;0.132363358;0.077269922;1.712999763;0.086712583;0.18180161
MARCH7;522.3600229;0.115462342;0.067405631;1.712948032;0.086722101;0.18180161
SPEN;412.6720418;-0.067864273;0.039631678;-1.712374453;0.086827684;0.181989418
TIMM8B;93.17078209;0.175480707;0.102485808;1.712243972;0.086851717;0.18200626
RPS6KA1;792.6937823;0.091490038;0.053451653;1.711640938;0.086962859;0.182205607
SEC24C;113.4048915;-0.091634093;0.053545677;-1.711325706;0.087021004;0.18225432
DYNC2H1;17.23152455;-0.216701313;0.126622017;-1.711403108;0.087006724;0.18225432
PA2G4P4;25.62599832;-0.211523002;0.123606991;-1.711254362;0.087034167;0.18225432
VWCE;156.4408974;0.265051122;0.154928334;1.710798249;0.087118363;0.182397058
FADS1;35.79498556;-0.17083809;0.099871195;-1.710584219;0.087157894;0.182446249
TMEM9;101.0305595;-0.106326039;0.062173225;-1.710158002;0.08723666;0.182577534
FASTKD2;43.21441054;-0.159839174;0.093498151;-1.709543687;0.087350287;0.18278172
ACACB;55.55426664;-0.156281398;0.091451061;-1.708907439;0.087468096;0.182927304
ZFR;208.7035031;-0.082758635;0.048426472;-1.708954456;0.087459386;0.182927304
CREBRF;1365.844539;0.08627684;0.050486075;1.708923495;0.087465122;0.182927304
RPL15;2079.304525;-0.107257738;0.062775784;-1.708584611;0.087527921;0.183018776
SARM1;40.38873865;-0.147654579;0.086425376;-1.708463266;0.087550417;0.183032174
FRY;207.2626249;0.100997536;0.059132228;1.707994773;0.087637312;0.183152546
SEPT7P2;28.39473473;-0.176288025;0.103214383;-1.707979256;0.087640192;0.183152546
MRPL28;82.20165157;-0.118817911;0.069581832;-1.707599646;0.087710654;0.183266136
CNTNAP3;24.02609408;0.267401369;0.156662324;1.706864568;0.087847228;0.183517795
RRNAD1;33.69275776;-0.134151444;0.07862848;-1.706143163;0.087981428;0.183704205
PUS7L;47.83000014;-0.166154281;0.097381497;-1.706220234;0.087967083;0.183704205
Y_RNA.196;29.02248734;0.181898977;0.1066153;1.706124508;0.0879849;0.183704205
TMEM184C;40.64093586;-0.128071952;0.075098175;-1.705393666;0.088121029;0.183954669
SH2D1A;68.85398432;-0.209787034;0.123028222;-1.705194391;0.088158176;0.183998453
RCOR1;256.3721826;0.091593695;0.053718933;1.705054247;0.088184308;0.184019235
RP11.960L18.1;10.0876416;0.280159194;0.164329959;1.704857684;0.08822097;0.184043985
SNORD13;112.6167806;-0.213145207;0.125025256;-1.704817204;0.088228522;0.184043985
CHAF1A;62.18352596;0.116422504;0.068301442;1.704539469;0.088280349;0.184118337
MT.CO3;23194.73683;-0.087710744;0.051459919;-1.704447757;0.088297468;0.184120289
TGIF1;28.48908289;-0.184647071;0.108353349;-1.70411965;0.088358736;0.184214283
RP5.1074L1.4;32.17326901;-0.181402834;0.106495317;-1.703387895;0.088495502;0.184433291
CCT2;201.1250838;-0.128850115;0.075643605;-1.703384128;0.088496206;0.184433291
DCTD;95.39719979;-0.127184868;0.074676429;-1.703146085;0.088540733;0.18449146
REPIN1;81.96259915;-0.106811187;0.062717161;-1.703061556;0.088556549;0.18449146
RNA5SP207;36.55577812;0.275010375;0.16149101;1.702945414;0.088578284;0.184502955
RP11.488L18.10;60.98245979;0.197958071;0.116278253;1.702451368;0.088670788;0.184661825
ZSCAN2;19.604903;-0.18155957;0.106653513;-1.702330886;0.088693358;0.184663507
ZNF43;41.40115177;-0.14371712;0.084426561;-1.702273778;0.088704058;0.184663507
UTP23;54.57411942;-0.131067914;0.07700607;-1.702046525;0.088746647;0.184718369
MBNL2;41.51794725;-0.182093488;0.107004404;-1.701738258;0.088804445;0.18480486
PIN4;28.44870341;0.203046665;0.119335743;1.70147401;0.088854014;0.184874199
PPP1R13B;18.73604464;-0.19130129;0.112536467;-1.699904878;0.089148819;0.185453669
MYO1G;231.4039992;-0.115911649;0.068190937;-1.699810187;0.089166635;0.18545682
CPNE8;26.20543528;0.207162293;0.121884245;1.699664241;0.089194099;0.185480034
HEMK1;47.00454175;-0.13086282;0.077035479;-1.69873442;0.089369235;0.185810268
C9orf139;32.45420818;0.196277799;0.115551736;1.698614024;0.089391932;0.1858235
ANKFY1;255.8956139;-0.079842417;0.047016721;-1.698170663;0.089475556;0.185963354
PVRL2;31.10666106;0.417761279;0.246044536;1.697909193;0.089524902;0.186031928
TMEM144;17.96131581;0.23572488;0.13886254;1.69754118;0.089594392;0.186142331
DHRS1;191.4415326;-0.09708696;0.057197705;-1.697392558;0.089622469;0.186166665
PRICKLE3.1;35.64125129;0.141165268;0.08319041;1.696893522;0.089716793;0.186328578
PHOSPHO1;564.2690166;0.195500287;0.115251865;1.696287397;0.089831466;0.186532686
ZMYND11;135.94164;-0.141777548;0.083589669;-1.696113281;0.089864429;0.186567082
SPG20;129.2782211;0.136104747;0.080260801;1.695781066;0.089927349;0.186663648
ANKRD12;1254.078254;0.126680808;0.074708215;1.695674405;0.089947558;0.186671538
AC008850.3;89.52009865;-0.12921496;0.076222465;-1.6952346;0.090030926;0.186810476
TNFAIP8;525.7079361;-0.113574272;0.067022087;-1.694579766;0.090155168;0.187034163
ZNF263;124.0272243;-0.077604357;0.045799351;-1.694442285;0.09018127;0.187054204
DENND6B;12.85460154;0.219151934;0.129396571;1.693645601;0.090332647;0.187334037
SERPINF1;10.45524708;-0.264931533;0.156474517;-1.693128935;0.090430928;0.187503675
RP4.647J21.1;47.60435565;-0.145648083;0.086080938;-1.691989963;0.090647887;0.187919281
RP11.796E2.4;23.723059;-0.19363755;0.114458915;-1.691764685;0.09069085;0.187974093
B3GNTL1;69.46074486;0.134401113;0.079454045;1.69155784;0.090730311;0.188021629
TSPAN13;22.6739253;-0.260649988;0.1540976;-1.691460405;0.090748904;0.188025911
USP14;125.3717547;-0.106018515;0.062692784;-1.691080021;0.09082152;0.188142104
BIRC3;737.9620401;-0.151419462;0.089562376;-1.690659283;0.090901895;0.188190046
CTD.2037K23.2;32.29340264;-0.163570752;0.096752359;-1.690612539;0.090910828;0.188190046
SNX16;20.86918099;0.228417231;0.135108494;1.690620813;0.090909247;0.188190046
IL13RA1;517.4477308;0.129945004;0.07686016;1.690667895;0.090900249;0.188190046
ZNF319;82.01736523;0.115446428;0.068292999;1.690457718;0.090940421;0.188217058
RNU4.62P;320.7296307;0.112892126;0.066787984;1.690305932;0.090969441;0.188242875
FBXL16;42.15716845;-0.205199767;0.12145339;-1.689535113;0.091116929;0.188503387
MIER3;25.86672853;-0.245160664;0.145110575;-1.689474825;0.091128472;0.188503387
FBXO33;223.4398935;0.078239974;0.046314221;1.689329383;0.091156326;0.188526725
TUBGCP4;40.66042676;-0.159620437;0.09453712;-1.688441926;0.091326428;0.188844197
ANKS6;19.70701812;-0.191961068;0.113722884;-1.687972212;0.091416563;0.188996228
SMURF1;30.93677537;0.14392991;0.085295529;1.687426198;0.09152143;0.189178653
ZBP1;56.50962632;0.167787932;0.099441433;1.687304049;0.091544903;0.189192799
DPAGT1;60.10534629;-0.118755372;0.070407101;-1.686695955;0.09166183;0.189400044
CREB3L4;23.54547551;-0.163440709;0.096912908;-1.686469958;0.091705317;0.189455491
MIR320D1;17.92884319;-0.209030771;0.123966402;-1.6861889;0.091759421;0.18953285
RPS20;1763.637453;-0.149230758;0.08853453;-1.685565588;0.091879502;0.189746432
RBM23;310.3676564;0.098009021;0.058159899;1.685164896;0.091956762;0.189871521
FER;31.22508916;-0.14799877;0.087839725;-1.68487288;0.0920131;0.189953373
C11orf31;70.64972383;-0.12145435;0.072089631;-1.684768644;0.092033217;0.189960433
ILF2;100.3738881;-0.12273166;0.072853529;-1.684635761;0.092058867;0.189978911
POLR3B;14.93419115;-0.193491277;0.114918094;-1.683732039;0.092233467;0.190304706
EID2B;12.20032527;-0.247589572;0.147075431;-1.683418978;0.092294012;0.190395099
TTC22;23.53138742;-0.170509312;0.101347733;-1.682418603;0.092487697;0.190760066
USF2;881.676109;-0.062100747;0.03692596;-1.681763929;0.092614626;0.190987239
EXTL2;11.87452535;-0.270151331;0.160782589;-1.680227525;0.092913056;0.191524109
HM13;296.0076536;0.085081059;0.050638554;1.680163694;0.092925471;0.191524109
CRYBG3.1;11.14952774;0.263629654;0.156898106;1.680260268;0.092906688;0.191524109
PLGRKT;22.12953357;0.207477343;0.123506406;1.679891344;0.092978458;0.191598609
KCNQ1;224.8019017;0.08961862;0.053363827;1.679388904;0.093076274;0.191688325
PTPMT1;17.79482947;-0.185917565;0.110710592;-1.679311453;0.09309136;0.191688325
HSDL1;40.21061613;-0.137607027;0.081939695;-1.679369527;0.093080048;0.191688325
CALM2;1844.255631;0.107464209;0.06399593;1.679235071;0.093106239;0.191688325
RP11.171I2.5;12.79721038;0.233267542;0.138886354;1.67955696;0.093043548;0.191688325
CCDC126;32.78580095;0.224337622;0.133612435;1.679017541;0.093148625;0.191740892
OSBPL3;49.56147324;-0.147538179;0.087919817;-1.678099244;0.093327726;0.192074809
DUT;267.740279;-0.111122136;0.066230577;-1.677807157;0.093384752;0.19215741
CDAN1;15.51237605;-0.213878125;0.127489204;-1.677617537;0.093421787;0.192198856
RAB11B;400.3695778;0.097321691;0.058035532;1.676932855;0.093555613;0.192386491
CACNA2D3;20.51279141;-0.20904185;0.124662041;-1.676868501;0.093568199;0.192386491
CDKN1A;163.8863366;-0.147219317;0.087797401;-1.67680724;0.093580182;0.192386491
EPHB4;62.7316926;0.184860778;0.110245845;1.676804941;0.093580631;0.192386491
GRAMD4;33.49259669;0.244932396;0.146096905;1.676506398;0.093639044;0.192471798
PAG1;955.657586;-0.085873134;0.051225122;-1.676387117;0.093662391;0.192485011
RP11.407G23.4;11.36372759;-0.250694101;0.149552288;-1.676297327;0.093679968;0.192486364
C10orf2;23.17059692;-0.172935389;0.10317745;-1.676096764;0.09371924;0.192490274
CTSC;432.6249775;0.09120705;0.054418559;1.676028407;0.093732629;0.192490274
TGOLN2;1086.757167;-0.061326648;0.036587442;-1.676166605;0.093705563;0.192490274
NUDT9;18.81133864;-0.200067403;0.119413345;-1.675419139;0.093852024;0.192700682
UBA6.AS1;13.86922851;-0.220628778;0.131700335;-1.675233239;0.093888478;0.192740747
PPHLN1;296.3061311;-0.078110848;0.046637595;-1.674847273;0.093964201;0.192861396
METRNL;216.7759437;0.095400759;0.056978882;1.674317838;0.094068151;0.193039926
EIF4E2;396.7898851;0.053040813;0.031685297;1.673988188;0.094132921;0.193138005
DNMBP;29.20452424;-0.152925471;0.091373359;-1.673633012;0.094202746;0.193211582
TBC1D31;28.55763975;-0.171366048;0.102386446;-1.673718101;0.094186015;0.193211582
TAPT1;126.4371871;-0.109139358;0.065220896;-1.673380223;0.094252469;0.19327872
CATSPER1;19.48966515;0.205545696;0.122883111;1.672692803;0.094387787;0.193521328
TESK2;28.0506461;0.146480517;0.087591002;1.672323786;0.094460492;0.193635498
TLE3;940.0543191;0.126531276;0.075673803;1.672061821;0.094512132;0.193706454
ELMO1;130.2341332;-0.095189197;0.056953235;-1.671357137;0.094651157;0.19395645
ALDH4A1;10.55136607;0.256503005;0.153582766;1.670128827;0.094893878;0.194418809
ZMYND19;27.03810612;-0.165880196;0.099330729;-1.669978635;0.094923591;0.194444669
STK39;68.88386095;-0.140458577;0.084122075;-1.669699401;0.094978852;0.194522845
CREBBP;823.8694598;0.089641082;0.053695672;1.669428464;0.095032497;0.194597681
FAM189B;61.59932589;-0.111583506;0.066867359;-1.668729086;0.095171082;0.194845284
KIAA1715;101.2826605;0.107234315;0.06426429;1.668645443;0.095187667;0.194845284
RIC8A;205.9756984;-0.063477709;0.03806086;-1.667794906;0.095356447;0.195155658
TAF7;360.929515;0.148589945;0.089098929;1.667696207;0.095376049;0.195160667
USMG5;128.468196;0.151545233;0.090890015;1.667347424;0.095445342;0.195267336
RPL32;3654.774157;-0.102275257;0.06137421;-1.666420758;0.095629639;0.195609206
PDZK1IP1;950.5039869;0.215768621;0.129513865;1.66598859;0.095715687;0.19571484
PAXBP1;82.84498404;-0.146872488;0.08815884;-1.665998415;0.09571373;0.19571484
RP11.23P13.6;17.13886857;-0.258607075;0.155244389;-1.665806254;0.09575201;0.19575393
RAB1B;214.9711215;0.09470622;0.056858661;1.665642816;0.095784578;0.195785329
HSF1;221.1069455;-0.071016719;0.042646476;-1.665242375;0.09586441;0.195913309
TPRG1L;287.1281314;0.105643674;0.063451839;1.664942661;0.095924196;0.195983163
CACNG8;28.92109184;0.298251561;0.179150295;1.664811997;0.09595027;0.195983163
COX5B;683.8844401;0.06136081;0.036857483;1.664812842;0.095950101;0.195983163
FBXL18;10.00419355;0.23948273;0.143935061;1.663824843;0.096147438;0.196350637
KPNB1;1453.984325;0.083715407;0.050318847;1.663698842;0.096172628;0.196366832
PSME2;308.9550288;0.112664818;0.067747523;1.663010132;0.096310407;0.196594404
LILRA1;135.5965516;0.097529688;0.058647929;1.662968986;0.096318644;0.196594404
STARD7;500.1797773;-0.073654195;0.044300317;-1.662611016;0.096390324;0.196688098
PPID;124.036956;0.076194284;0.045829299;1.662567086;0.096399124;0.196688098
HMGN1;120.9665575;-0.117241564;0.07056088;-1.661566069;0.096599811;0.197026901
ZNF354B;17.77564674;-0.20751817;0.124887231;-1.661644412;0.096584093;0.197026901
EHD4;39.68420017;-0.143328951;0.086270059;-1.661398563;0.096633426;0.197060135
KCTD5;77.91162252;0.12543064;0.07550968;1.661120016;0.096689345;0.19711214
TBC1D1;351.9478986;0.087660251;0.052772444;1.661098929;0.096693579;0.19711214
GNE;20.06905898;0.193019443;0.116220497;1.660803798;0.096752858;0.197197647
ATG16L2;3091.007451;0.111244023;0.067028963;1.659641111;0.096986673;0.197638792
P4HA1;81.78587725;0.106403627;0.064129899;1.659189054;0.097077703;0.197763182
FAM153B;23.09106734;-0.302729312;0.182458797;-1.65916534;0.09708248;0.197763182
CDC16;97.65738377;-0.107906764;0.065041856;-1.659035745;0.09710859;0.197780957
CCS;127.0908244;0.108529817;0.065422321;1.65891112;0.097133704;0.197796697
NCOR2;252.6938477;-0.086289032;0.052028701;-1.65848907;0.097218792;0.197934537
EZH2;41.12384359;0.149079001;0.089904294;1.658196675;0.097277776;0.19801919
ST8SIA4;393.910111;0.120553237;0.072711842;1.657958784;0.097325786;0.198081478
ITGB1;94.08923701;-0.118328501;0.071376599;-1.657805251;0.097356781;0.198109122
ZNF766;55.8615257;-0.123486211;0.074534504;-1.656765711;0.097566852;0.198501086
ANKRD26;77.84487029;-0.140703561;0.084940317;-1.656499139;0.097620779;0.198504308
ZHX3;16.59012891;-0.189024577;0.114106327;-1.656565254;0.097607402;0.198504308
IL2RG;821.7599932;-0.078855949;0.047601526;-1.656584489;0.09760351;0.198504308
RP11.566E18.3;15.38625553;-0.208018966;0.125584936;-1.656400618;0.097640716;0.198509368
TRMT2A;62.1916189;-0.119895576;0.07238751;-1.656301987;0.097660678;0.198514479
IKBKE;113.6342384;-0.108940141;0.06577789;-1.656181743;0.097685019;0.198528486
MBTD1;42.90204673;-0.145406083;0.087807952;-1.655955759;0.097730778;0.198586009
TXNL1;152.0467468;0.09422579;0.05691596;1.655524934;0.097818063;0.198692394
SNX12;143.8068415;0.078640616;0.047501103;1.655553474;0.097812279;0.198692394
UNC93B1;156.3684117;0.10285953;0.062153859;1.654917849;0.097941163;0.198906928
TRIM46;12.48599808;-0.299861294;0.181234221;-1.654551175;0.098015574;0.198987008
NAE1;116.2414796;-0.150589617;0.091010818;-1.654634258;0.09799871;0.198987008
PDE1B;9.398735389;0.283680784;0.171489112;1.654220374;0.098082745;0.199052334
EP400NL;15.84627694;-0.196453659;0.118755671;-1.654267598;0.098073153;0.199052334
PHLDB2;21.51871723;-0.234555097;0.141905663;-1.652894548;0.098352327;0.199563835
ENTPD1.AS1;20.57355917;-0.194955372;0.117980932;-1.652431197;0.09844668;0.199719665
SEC22C;64.65487023;-0.109840923;0.066525544;-1.651108969;0.098716326;0.200230994
PIK3CA;174.1542541;-0.08021834;0.048587907;-1.650993942;0.098739812;0.200242931
HYI;20.13854704;-0.193314157;0.117138382;-1.650305849;0.098880397;0.200492296
PON2;23.53720266;-0.204547813;0.123999808;-1.649581685;0.099028523;0.200756862
CAMK2N1;11.14002826;-0.248585518;0.150743257;-1.649065588;0.099134199;0.200910749
ERMN;20.10008034;-0.182708518;0.110808584;-1.648866099;0.09917507;0.200910749
METAP1;120.0107077;-0.115002596;0.06974373;-1.648930959;0.09916178;0.200910749
